"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort","Event"
"874","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0018.JPG","32_17_WHIP_0018.JPG","863 kB","BTC5HDP",2018-12-16 06:21:26,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 06:21:26",287
"875","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0019.JPG","32_17_WHIP_0019.JPG","839 kB","BTC5HDP",2018-12-16 06:28:31,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 06:28:31",288
"876","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0020.JPG","32_17_WHIP_0020.JPG","848 kB","BTC5HDP",2018-12-16 06:28:33,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 06:28:33",288
"877","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0021.JPG","32_17_WHIP_0021.JPG","862 kB","BTC5HDP",2018-12-16 06:28:35,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 06:28:35",288
"878","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0022.JPG","32_17_WHIP_0022.JPG","839 kB","BTC5HDP",2018-12-16 06:29:36,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 06:29:36",289
"879","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0023.JPG","32_17_WHIP_0023.JPG","846 kB","BTC5HDP",2018-12-16 06:29:38,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 06:29:38",289
"880","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0024.JPG","32_17_WHIP_0024.JPG","861 kB","BTC5HDP",2018-12-16 06:29:40,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 06:29:40",289
"881","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0067.JPG","29_19_DEG_0067.JPG","811 kB","BTC5HDP",2018-12-16 07:09:54,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:09:54",290
"882","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0068.JPG","29_19_DEG_0068.JPG","818 kB","BTC5HDP",2018-12-16 07:09:56,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:09:56",290
"883","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0069.JPG","29_19_DEG_0069.JPG","868 kB","BTC5HDP",2018-12-16 07:09:58,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:09:58",290
"884","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0070.JPG","29_19_DEG_0070.JPG","789 kB","BTC5HDP",2018-12-16 07:10:59,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:10:59",291
"885","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0071.JPG","29_19_DEG_0071.JPG","816 kB","BTC5HDP",2018-12-16 07:11:01,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:11:01",291
"886","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0072.JPG","29_19_DEG_0072.JPG","790 kB","BTC5HDP",2018-12-16 07:11:03,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:11:03",291
"887","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0076.JPG","33_01_WF_0076.JPG","789 kB","BTC5HDP",2018-12-16 07:11:43,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:11:43",291
"888","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0077.JPG","33_01_WF_0077.JPG","777 kB","BTC5HDP",2018-12-16 07:11:45,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:11:45",291
"889","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0078.JPG","33_01_WF_0078.JPG","858 kB","BTC5HDP",2018-12-16 07:11:48,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 07:11:48",291
"890","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000034.JPG","15_14_DEG_000034.JPG","874 kB","",2018-12-16 07:21:40,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:21:40",292
"891","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000035.JPG","15_14_DEG_000035.JPG","874 kB","",2018-12-16 07:21:41,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:21:41",292
"892","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000036.JPG","15_14_DEG_000036.JPG","874 kB","",2018-12-16 07:21:41,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:21:41",292
"893","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000139.JPG","17_24_BC_000139.JPG","813 kB","",2018-12-16 07:46:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:46:04",293
"894","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000140.JPG","17_24_BC_000140.JPG","801 kB","",2018-12-16 07:46:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:46:05",293
"895","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000141.JPG","17_24_BC_000141.JPG","868 kB","",2018-12-16 07:46:06,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:46:06",293
"896","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000142.JPG","17_24_BC_000142.JPG","835 kB","",2018-12-16 07:48:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:48:04",294
"897","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000143.JPG","17_24_BC_000143.JPG","837 kB","",2018-12-16 07:48:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:48:05",294
"898","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000144.JPG","17_24_BC_000144.JPG","837 kB","",2018-12-16 07:48:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:48:05",294
"899","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000145.JPG","17_24_BC_000145.JPG","812 kB","",2018-12-16 07:50:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:50:24",295
"900","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000146.JPG","17_24_BC_000146.JPG","815 kB","",2018-12-16 07:50:25,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:50:25",295
"901","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000147.JPG","17_24_BC_000147.JPG","813 kB","",2018-12-16 07:50:25,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 07:50:25",295
"902","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0040.JPG","23_03_SH_0040.JPG","834 kB","BTC5HDP",2018-12-16 08:45:40,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:45:40",296
"903","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0041.JPG","23_03_SH_0041.JPG","840 kB","BTC5HDP",2018-12-16 08:45:42,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:45:42",296
"904","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0042.JPG","23_03_SH_0042.JPG","839 kB","BTC5HDP",2018-12-16 08:45:44,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:45:44",296
"905","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0073.JPG","29_19_DEG_0073.JPG","863 kB","BTC5HDP",2018-12-16 08:54:59,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:54:59",297
"906","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0074.JPG","29_19_DEG_0074.JPG","852 kB","BTC5HDP",2018-12-16 08:55:01,"2000x1111","42.0 mm","Jan-56",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:55:01",297
"907","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0075.JPG","29_19_DEG_0075.JPG","851 kB","BTC5HDP",2018-12-16 08:55:03,"2000x1111","42.0 mm","Jan-56",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 08:55:03",297
"908","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000037.JPG","15_14_DEG_000037.JPG","866 kB","",2018-12-16 09:39:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 09:39:17",298
"909","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000038.JPG","15_14_DEG_000038.JPG","863 kB","",2018-12-16 09:39:18,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 09:39:18",298
"910","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000039.JPG","15_14_DEG_000039.JPG","864 kB","",2018-12-16 09:39:18,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 09:39:18",298
"911","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0076.JPG","29_19_DEG_0076.JPG","872 kB","BTC5HDP",2018-12-16 11:27:52,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 11:27:52",299
"912","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0077.JPG","29_19_DEG_0077.JPG","842 kB","BTC5HDP",2018-12-16 11:27:55,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 11:27:55",299
"913","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0078.JPG","29_19_DEG_0078.JPG","841 kB","BTC5HDP",2018-12-16 11:27:57,"2000x1111","42.0 mm","1/117",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 11:27:57",299
"914","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000040.JPG","15_14_DEG_000040.JPG","875 kB","",2018-12-16 12:14:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:14:04",300
"915","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000041.JPG","15_14_DEG_000041.JPG","876 kB","",2018-12-16 12:14:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:14:05",300
"916","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000042.JPG","15_14_DEG_000042.JPG","876 kB","",2018-12-16 12:14:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:14:05",300
"917","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000043.JPG","15_14_DEG_000043.JPG","872 kB","",2018-12-16 12:15:43,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:15:43",301
"918","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000044.JPG","15_14_DEG_000044.JPG","873 kB","",2018-12-16 12:15:43,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:15:43",301
"919","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000045.JPG","15_14_DEG_000045.JPG","872 kB","",2018-12-16 12:15:44,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:15:44",301
"920","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000118.JPG","11_13_BC_000118.JPG","833 kB","",2018-12-16 12:16:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:16:08",301
"921","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000119.JPG","11_13_BC_000119.JPG","879 kB","",2018-12-16 12:16:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:16:09",301
"922","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000120.JPG","11_13_BC_000120.JPG","878 kB","",2018-12-16 12:16:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 12:16:09",301
"923","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0043.JPG","23_03_SH_0043.JPG","854 kB","BTC5HDP",2018-12-16 13:00:59,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:00:59",302
"924","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0044.JPG","23_03_SH_0044.JPG","860 kB","BTC5HDP",2018-12-16 13:01:01,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:01:01",302
"925","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0045.JPG","23_03_SH_0045.JPG","859 kB","BTC5HDP",2018-12-16 13:01:03,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:01:03",302
"926","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0046.JPG","23_03_SH_0046.JPG","860 kB","BTC5HDP",2018-12-16 13:02:18,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:02:18",303
"927","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0047.JPG","23_03_SH_0047.JPG","860 kB","BTC5HDP",2018-12-16 13:02:21,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:02:21",303
"928","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0048.JPG","23_03_SH_0048.JPG","860 kB","BTC5HDP",2018-12-16 13:02:22,"2000x1111","42.0 mm","Jan-50",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:02:22",303
"929","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0049.JPG","23_03_SH_0049.JPG","862 kB","BTC5HDP",2018-12-16 13:06:40,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:06:40",304
"930","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0050.JPG","23_03_SH_0050.JPG","856 kB","BTC5HDP",2018-12-16 13:06:42,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:06:42",304
"931","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0051.JPG","23_03_SH_0051.JPG","855 kB","BTC5HDP",2018-12-16 13:06:44,"2000x1111","42.0 mm","Jan-52",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:06:44",304
"932","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0052.JPG","23_03_SH_0052.JPG","862 kB","BTC5HDP",2018-12-16 13:18:46,"2000x1111","42.0 mm","Jan-47",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:18:46",305
"933","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0053.JPG","23_03_SH_0053.JPG","862 kB","BTC5HDP",2018-12-16 13:18:48,"2000x1111","42.0 mm","Jan-47",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:18:48",305
"934","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0054.JPG","23_03_SH_0054.JPG","861 kB","BTC5HDP",2018-12-16 13:18:50,"2000x1111","42.0 mm","Jan-47",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-16 13:18:50",305
"935","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000121.JPG","11_13_BC_000121.JPG","845 kB","",2018-12-16 13:44:34,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 13:44:34",306
"936","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000122.JPG","11_13_BC_000122.JPG","845 kB","",2018-12-16 13:44:34,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 13:44:34",306
"937","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000123.JPG","11_13_BC_000123.JPG","845 kB","",2018-12-16 13:44:35,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 13:44:35",306
"938","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000148.JPG","17_24_BC_000148.JPG","832 kB","",2018-12-16 14:29:31,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:29:31",307
"939","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000149.JPG","17_24_BC_000149.JPG","833 kB","",2018-12-16 14:29:32,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:29:32",307
"940","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000150.JPG","17_24_BC_000150.JPG","832 kB","",2018-12-16 14:29:32,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:29:32",307
"941","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000151.JPG","17_24_BC_000151.JPG","832 kB","",2018-12-16 14:35:55,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:35:55",308
"942","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000152.JPG","17_24_BC_000152.JPG","832 kB","",2018-12-16 14:35:56,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:35:56",308
"943","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000153.JPG","17_24_BC_000153.JPG","830 kB","",2018-12-16 14:35:56,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:35:56",308
"944","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000154.JPG","17_24_BC_000154.JPG","816 kB","",2018-12-16 14:56:55,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:56:55",309
"945","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000155.JPG","17_24_BC_000155.JPG","816 kB","",2018-12-16 14:56:56,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:56:56",309
"946","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000156.JPG","17_24_BC_000156.JPG","815 kB","",2018-12-16 14:56:56,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 14:56:56",309
"947","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000016.JPG","14_22_DON_000016.JPG","846 kB","",2018-12-16 17:12:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 17:12:04",310
"948","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000017.JPG","14_22_DON_000017.JPG","844 kB","",2018-12-16 17:12:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 17:12:05",310
"949","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000018.JPG","14_22_DON_000018.JPG","840 kB","",2018-12-16 17:12:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 17:12:05",310
"950","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0079.JPG","29_19_DEG_0079.JPG","788 kB","BTC5HDP",2018-12-16 17:30:25,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 17:30:25",311
"951","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0080.JPG","29_19_DEG_0080.JPG","813 kB","BTC5HDP",2018-12-16 17:30:28,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 17:30:28",311
"952","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0081.JPG","29_19_DEG_0081.JPG","816 kB","BTC5HDP",2018-12-16 17:30:30,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 17:30:30",311
"953","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0082.JPG","29_19_DEG_0082.JPG","782 kB","BTC5HDP",2018-12-16 18:33:45,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:33:45",312
"954","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0083.JPG","29_19_DEG_0083.JPG","808 kB","BTC5HDP",2018-12-16 18:33:47,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:33:47",312
"955","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0084.JPG","29_19_DEG_0084.JPG","812 kB","BTC5HDP",2018-12-16 18:33:49,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:33:49",312
"956","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0085.JPG","29_19_DEG_0085.JPG","790 kB","BTC5HDP",2018-12-16 18:34:51,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:34:51",313
"957","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0086.JPG","29_19_DEG_0086.JPG","817 kB","BTC5HDP",2018-12-16 18:34:53,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 18:34:53",313
"958","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0087.JPG","29_19_DEG_0087.JPG","807 kB","BTC5HDP",2018-12-16 18:34:55,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:34:55",313
"959","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0088.JPG","29_19_DEG_0088.JPG","781 kB","BTC5HDP",2018-12-16 18:37:32,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:37:32",314
"960","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0089.JPG","29_19_DEG_0089.JPG","805 kB","BTC5HDP",2018-12-16 18:37:34,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:37:34",314
"961","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0090.JPG","29_19_DEG_0090.JPG","800 kB","BTC5HDP",2018-12-16 18:37:36,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 18:37:36",314
"962","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000019.JPG","14_22_DON_000019.JPG","838 kB","",2018-12-16 19:18:31,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:18:31",315
"963","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000020.JPG","14_22_DON_000020.JPG","832 kB","",2018-12-16 19:18:31,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:18:31",315
"964","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000021.JPG","14_22_DON_000021.JPG","825 kB","",2018-12-16 19:18:32,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:18:32",315
"965","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000022.JPG","14_22_DON_000022.JPG","842 kB","",2018-12-16 19:25:14,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:25:14",316
"966","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000023.JPG","14_22_DON_000023.JPG","840 kB","",2018-12-16 19:25:14,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:25:14",316
"967","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/14_22_DON_000024.JPG","14_22_DON_000024.JPG","840 kB","",2018-12-16 19:25:15,"2000x1500","","0",2.8,100,"","No Flash","2018-12-16 19:25:15",316
"968","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0091.JPG","29_19_DEG_0091.JPG","793 kB","BTC5HDP",2018-12-16 20:54:01,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-16 20:54:01",317
"969","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0092.JPG","29_19_DEG_0092.JPG","823 kB","BTC5HDP",2018-12-16 20:54:04,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 20:54:04",317
"970","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0093.JPG","29_19_DEG_0093.JPG","813 kB","BTC5HDP",2018-12-16 20:54:06,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-16 20:54:06",317
"971","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000124.JPG","11_13_BC_000124.JPG","843 kB","",2018-12-17 05:04:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-17 05:04:08",318
"972","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000125.JPG","11_13_BC_000125.JPG","842 kB","",2018-12-17 05:04:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-17 05:04:08",318
"973","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000126.JPG","11_13_BC_000126.JPG","842 kB","",2018-12-17 05:04:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-17 05:04:09",318
"974","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0055.JPG","23_03_SH_0055.JPG","804 kB","BTC5HDP",2018-12-17 07:49:45,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Fired","2018-12-17 07:49:45",319
"975","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0056.JPG","23_03_SH_0056.JPG","821 kB","BTC5HDP",2018-12-17 07:49:47,"2000x1111","42.0 mm","Jan-91",2.4,100,"Unknown (288)","Auto, Fired","2018-12-17 07:49:47",319
