"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Sort"
"613","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000012.JPG","15_14_DEG_000012.JPG","875 kB","",2018-12-05 13:37:13,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 13:37:13"
"614","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000013.JPG","15_14_DEG_000013.JPG","834 kB","",2018-12-05 13:58:53,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 13:58:53"
"615","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000014.JPG","15_14_DEG_000014.JPG","843 kB","",2018-12-05 13:58:54,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 13:58:54"
"616","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000015.JPG","15_14_DEG_000015.JPG","840 kB","",2018-12-05 13:58:54,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 13:58:54"
"617","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000082.JPG","11_13_BC_000082.JPG","848 kB","",2018-12-05 17:30:13,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 17:30:13"
"618","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000083.JPG","11_13_BC_000083.JPG","849 kB","",2018-12-05 17:30:14,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 17:30:14"
"619","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000084.JPG","11_13_BC_000084.JPG","849 kB","",2018-12-05 17:30:14,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 17:30:14"
"620","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000019.JPG","04_26_WF_000019.JPG","868 kB","",2018-12-05 20:03:20,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:03:20"
"621","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000020.JPG","04_26_WF_000020.JPG","850 kB","",2018-12-05 20:03:20,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:03:20"
"622","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000021.JPG","04_26_WF_000021.JPG","804 kB","",2018-12-05 20:03:21,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:03:21"
"623","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000022.JPG","04_26_WF_000022.JPG","847 kB","",2018-12-05 20:07:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:07:09"
"624","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000023.JPG","04_26_WF_000023.JPG","871 kB","",2018-12-05 20:07:10,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:07:10"
"625","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000024.JPG","04_26_WF_000024.JPG","760 kB","",2018-12-05 20:07:10,"2000x1500","","0",2.8,100,"","No Flash","2018-12-05 20:07:10"
"626","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0037.JPG","29_19_DEG_0037.JPG","836 kB","BTC5HDP",2018-12-06 07:32:36,"2000x1111","42.0 mm","15-Jan",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-06 07:32:36"
"627","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0038.JPG","29_19_DEG_0038.JPG","837 kB","BTC5HDP",2018-12-06 07:32:38,"2000x1111","42.0 mm","15-Jan",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-06 07:32:38"
"628","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0039.JPG","29_19_DEG_0039.JPG","835 kB","BTC5HDP",2018-12-06 07:32:40,"2000x1111","42.0 mm","15-Jan",2.4,200,"Unknown (288)","Auto, Did not fire","2018-12-06 07:32:40"
"629","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0055.JPG","33_01_WF_0055.JPG","818 kB","BTC5HDP",2018-12-06 09:03:17,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-06 09:03:17"
"630","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0056.JPG","33_01_WF_0056.JPG","818 kB","BTC5HDP",2018-12-06 09:03:19,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-06 09:03:19"
"631","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0057.JPG","33_01_WF_0057.JPG","817 kB","BTC5HDP",2018-12-06 09:03:21,"2000x1111","42.0 mm","1/558",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-06 09:03:21"
"632","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000103.JPG","17_24_BC_000103.JPG","835 kB","",2018-12-06 16:22:34,"2000x1500","","0",2.8,100,"","No Flash","2018-12-06 16:22:34"
"633","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000104.JPG","17_24_BC_000104.JPG","834 kB","",2018-12-06 16:22:34,"2000x1500","","0",2.8,100,"","No Flash","2018-12-06 16:22:34"
"634","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000105.JPG","17_24_BC_000105.JPG","833 kB","",2018-12-06 16:22:35,"2000x1500","","0",2.8,100,"","No Flash","2018-12-06 16:22:35"
"635","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0040.JPG","29_19_DEG_0040.JPG","762 kB","BTC5HDP",2018-12-06 18:50:53,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-06 18:50:53"
"636","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0041.JPG","29_19_DEG_0041.JPG","737 kB","BTC5HDP",2018-12-06 18:50:55,"2000x1111","42.0 mm","21-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-06 18:50:55"
"637","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0042.JPG","29_19_DEG_0042.JPG","736 kB","BTC5HDP",2018-12-06 18:50:57,"2000x1111","42.0 mm","22-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-06 18:50:57"
"638","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0007.JPG","31_06_WHIP_0007.JPG","857 kB","BTC5HDP",2018-12-07 02:38:16,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2018-12-07 02:38:16"
"639","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0008.JPG","31_06_WHIP_0008.JPG","779 kB","BTC5HDP",2018-12-07 02:38:18,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-07 02:38:18"
"640","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0009.JPG","31_06_WHIP_0009.JPG","815 kB","BTC5HDP",2018-12-07 02:38:20,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 02:38:20"
"641","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000106.JPG","17_24_BC_000106.JPG","813 kB","",2018-12-07 08:25:35,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:25:35"
"642","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000107.JPG","17_24_BC_000107.JPG","812 kB","",2018-12-07 08:25:35,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:25:35"
"643","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000108.JPG","17_24_BC_000108.JPG","812 kB","",2018-12-07 08:25:36,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:25:36"
"644","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000109.JPG","17_24_BC_000109.JPG","811 kB","",2018-12-07 08:27:28,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:27:28"
"645","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000110.JPG","17_24_BC_000110.JPG","811 kB","",2018-12-07 08:27:28,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:27:28"
"646","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000111.JPG","17_24_BC_000111.JPG","810 kB","",2018-12-07 08:27:29,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:27:29"
"647","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000085.JPG","11_13_BC_000085.JPG","876 kB","",2018-12-07 08:32:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:32:09"
"648","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000086.JPG","11_13_BC_000086.JPG","876 kB","",2018-12-07 08:32:09,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:32:09"
"649","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000087.JPG","11_13_BC_000087.JPG","876 kB","",2018-12-07 08:32:10,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 08:32:10"
"650","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0055.JPG","22_18_WF_0055.JPG","866 kB","BTC5HDP",2018-12-07 08:40:14,"2000x1111","42.0 mm","Jan-76",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:40:14"
"651","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0056.JPG","22_18_WF_0056.JPG","860 kB","BTC5HDP",2018-12-07 08:40:16,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:40:16"
"652","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0057.JPG","22_18_WF_0057.JPG","864 kB","BTC5HDP",2018-12-07 08:40:18,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:40:18"
"653","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0058.JPG","22_18_WF_0058.JPG","875 kB","BTC5HDP",2018-12-07 08:41:52,"2000x1111","42.0 mm","Jan-67",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:41:52"
"654","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0059.JPG","22_18_WF_0059.JPG","853 kB","BTC5HDP",2018-12-07 08:41:54,"2000x1111","42.0 mm","Jan-67",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:41:54"
"655","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0060.JPG","22_18_WF_0060.JPG","854 kB","BTC5HDP",2018-12-07 08:41:56,"2000x1111","42.0 mm","Jan-67",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-07 08:41:56"
"656","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000112.JPG","17_24_BC_000112.JPG","840 kB","",2018-12-07 09:49:03,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:49:03"
"657","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000113.JPG","17_24_BC_000113.JPG","838 kB","",2018-12-07 09:49:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:49:04"
"658","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000114.JPG","17_24_BC_000114.JPG","836 kB","",2018-12-07 09:49:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:49:04"
"659","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000115.JPG","17_24_BC_000115.JPG","869 kB","",2018-12-07 09:50:40,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:50:40"
"660","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000116.JPG","17_24_BC_000116.JPG","870 kB","",2018-12-07 09:50:40,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:50:40"
"661","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000117.JPG","17_24_BC_000117.JPG","867 kB","",2018-12-07 09:50:41,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 09:50:41"
"662","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000118.JPG","17_24_BC_000118.JPG","862 kB","",2018-12-07 14:39:00,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 14:39:00"
"663","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000119.JPG","17_24_BC_000119.JPG","849 kB","",2018-12-07 14:39:01,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 14:39:01"
"664","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000120.JPG","17_24_BC_000120.JPG","846 kB","",2018-12-07 14:39:01,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 14:39:01"
"665","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0031.JPG","23_03_SH_0031.JPG","842 kB","BTC5HDP",2018-12-07 18:56:37,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 18:56:37"
"666","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0032.JPG","23_03_SH_0032.JPG","759 kB","BTC5HDP",2018-12-07 18:56:40,"2000x1111","42.0 mm","30-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 18:56:40"
"667","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/23_03_SH_0033.JPG","23_03_SH_0033.JPG","750 kB","BTC5HDP",2018-12-07 18:56:42,"2000x1111","42.0 mm","Jan-40",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 18:56:42"
"668","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0058.JPG","33_01_WF_0058.JPG","784 kB","BTC5HDP",2018-12-07 19:26:01,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-07 19:26:01"
"669","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0059.JPG","33_01_WF_0059.JPG","843 kB","BTC5HDP",2018-12-07 19:26:03,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 19:26:03"
"670","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/33_01_WF_0060.JPG","33_01_WF_0060.JPG","822 kB","BTC5HDP",2018-12-07 19:26:05,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 19:26:05"
"671","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0010.JPG","31_06_WHIP_0010.JPG","821 kB","BTC5HDP",2018-12-07 20:59:09,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-07 20:59:09"
"672","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0011.JPG","31_06_WHIP_0011.JPG","848 kB","BTC5HDP",2018-12-07 20:59:11,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 20:59:11"
"673","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0012.JPG","31_06_WHIP_0012.JPG","810 kB","BTC5HDP",2018-12-07 20:59:13,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 20:59:13"
"674","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0013.JPG","31_06_WHIP_0013.JPG","808 kB","BTC5HDP",2018-12-07 21:00:41,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 21:00:41"
"675","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0014.JPG","31_06_WHIP_0014.JPG","837 kB","BTC5HDP",2018-12-07 21:00:43,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 21:00:43"
"676","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0015.JPG","31_06_WHIP_0015.JPG","803 kB","BTC5HDP",2018-12-07 21:00:45,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 21:00:45"
"677","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000001.JPG","18_16_WHIP_000001.JPG","875 kB","",2018-12-07 22:56:50,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 22:56:50"
"678","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000002.JPG","18_16_WHIP_000002.JPG","873 kB","",2018-12-07 22:56:50,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 22:56:50"
"679","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/18_16_WHIP_000003.JPG","18_16_WHIP_000003.JPG","870 kB","",2018-12-07 22:56:51,"2000x1500","","0",2.8,100,"","No Flash","2018-12-07 22:56:51"
"680","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0016.JPG","31_06_WHIP_0016.JPG","819 kB","BTC5HDP",2018-12-07 23:00:25,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:00:25"
"681","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0017.JPG","31_06_WHIP_0017.JPG","837 kB","BTC5HDP",2018-12-07 23:00:27,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:00:27"
"682","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0018.JPG","31_06_WHIP_0018.JPG","803 kB","BTC5HDP",2018-12-07 23:00:29,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:00:29"
"683","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0019.JPG","31_06_WHIP_0019.JPG","809 kB","BTC5HDP",2018-12-07 23:02:45,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:02:45"
"684","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0020.JPG","31_06_WHIP_0020.JPG","837 kB","BTC5HDP",2018-12-07 23:02:47,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:02:47"
"685","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/31_06_WHIP_0021.JPG","31_06_WHIP_0021.JPG","803 kB","BTC5HDP",2018-12-07 23:02:49,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-07 23:02:49"
"686","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000121.JPG","17_24_BC_000121.JPG","795 kB","",2018-12-08 01:55:23,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 01:55:23"
"687","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000122.JPG","17_24_BC_000122.JPG","792 kB","",2018-12-08 01:55:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 01:55:24"
"688","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000123.JPG","17_24_BC_000123.JPG","774 kB","",2018-12-08 01:55:24,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 01:55:24"
"689","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000016.JPG","15_14_DEG_000016.JPG","820 kB","",2018-12-08 08:18:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 08:18:04"
"690","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000017.JPG","15_14_DEG_000017.JPG","835 kB","",2018-12-08 08:18:04,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 08:18:04"
"691","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000018.JPG","15_14_DEG_000018.JPG","834 kB","",2018-12-08 08:18:05,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 08:18:05"
"692","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0043.JPG","29_19_DEG_0043.JPG","834 kB","BTC5HDP",2018-12-08 09:27:39,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 09:27:39"
"693","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0044.JPG","29_19_DEG_0044.JPG","835 kB","BTC5HDP",2018-12-08 09:27:41,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 09:27:41"
"694","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/29_19_DEG_0045.JPG","29_19_DEG_0045.JPG","832 kB","BTC5HDP",2018-12-08 09:27:43,"2000x1111","42.0 mm","1/225",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 09:27:43"
"695","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000124.JPG","17_24_BC_000124.JPG","858 kB","",2018-12-08 10:01:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:01:11"
"696","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000125.JPG","17_24_BC_000125.JPG","859 kB","",2018-12-08 10:01:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:01:11"
"697","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000126.JPG","17_24_BC_000126.JPG","859 kB","",2018-12-08 10:01:12,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:01:12"
"698","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000019.JPG","15_14_DEG_000019.JPG","870 kB","",2018-12-08 10:53:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:53:16"
"699","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000020.JPG","15_14_DEG_000020.JPG","803 kB","",2018-12-08 10:53:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:53:16"
"700","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000021.JPG","15_14_DEG_000021.JPG","803 kB","",2018-12-08 10:53:17,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 10:53:17"
"701","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000088.JPG","11_13_BC_000088.JPG","865 kB","",2018-12-08 11:57:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 11:57:16"
"702","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000089.JPG","11_13_BC_000089.JPG","867 kB","",2018-12-08 11:57:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 11:57:16"
"703","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/11_13_BC_000090.JPG","11_13_BC_000090.JPG","865 kB","",2018-12-08 11:57:16,"2000x1500","","0",2.8,100,"","No Flash","2018-12-08 11:57:16"
"704","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0061.JPG","22_18_WF_0061.JPG","824 kB","BTC5HDP",2018-12-08 14:24:57,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 14:24:57"
"705","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0062.JPG","22_18_WF_0062.JPG","812 kB","BTC5HDP",2018-12-08 14:24:59,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 14:24:59"
"706","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/22_18_WF_0063.JPG","22_18_WF_0063.JPG","812 kB","BTC5HDP",2018-12-08 14:25:01,"2000x1111","42.0 mm","Jan-87",2.4,100,"Unknown (288)","Auto, Did not fire","2018-12-08 14:25:01"
"707","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0001.JPG","32_17_WHIP_0001.JPG","746 kB","BTC5HDP",2018-12-08 21:51:16,"2000x1111","42.0 mm","20-Jan",2.4,1600,"Unknown (288)","Auto, Fired","2018-12-08 21:51:16"
"708","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0002.JPG","32_17_WHIP_0002.JPG","716 kB","BTC5HDP",2018-12-08 21:51:18,"2000x1111","42.0 mm","20-Jan",2.4,200,"Unknown (288)","Auto, Fired","2018-12-08 21:51:18"
"709","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/32_17_WHIP_0003.JPG","32_17_WHIP_0003.JPG","799 kB","BTC5HDP",2018-12-08 21:51:20,"2000x1111","42.0 mm","20-Jan",2.4,100,"Unknown (288)","Auto, Fired","2018-12-08 21:51:20"
"710","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000022.JPG","15_14_DEG_000022.JPG","874 kB","",2018-12-09 03:47:01,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 03:47:01"
"711","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000023.JPG","15_14_DEG_000023.JPG","870 kB","",2018-12-09 03:47:02,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 03:47:02"
"712","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/15_14_DEG_000024.JPG","15_14_DEG_000024.JPG","870 kB","",2018-12-09 03:47:02,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 03:47:02"
"713","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000127.JPG","17_24_BC_000127.JPG","856 kB","",2018-12-09 12:46:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 12:46:11"
"714","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000128.JPG","17_24_BC_000128.JPG","850 kB","",2018-12-09 12:46:11,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 12:46:11"
"715","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/17_24_BC_000129.JPG","17_24_BC_000129.JPG","846 kB","",2018-12-09 12:46:12,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 12:46:12"
"716","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000025.JPG","04_26_WF_000025.JPG","835 kB","",2018-12-09 17:22:07,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 17:22:07"
"717","/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/04_26_WF_000026.JPG","04_26_WF_000026.JPG","833 kB","",2018-12-09 17:22:08,"2000x1500","","0",2.8,100,"","No Flash","2018-12-09 17:22:08"
