,SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash,Sort
308,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000282.JPG,02_07_WHIP_000282.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
114,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000283.JPG,02_07_WHIP_000283.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
115,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000284.JPG,02_07_WHIP_000284.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
309,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000285.JPG,02_07_WHIP_000285.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
116,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000286.JPG,02_07_WHIP_000286.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
117,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000287.JPG,02_07_WHIP_000287.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
310,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000288.JPG,02_07_WHIP_000288.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
118,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000289.JPG,02_07_WHIP_000289.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
311,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000290.JPG,02_07_WHIP_000290.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
312,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000291.JPG,02_07_WHIP_000291.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
119,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000292.JPG,02_07_WHIP_000292.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
120,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000293.JPG,02_07_WHIP_000293.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
313,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000294.JPG,02_07_WHIP_000294.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
121,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000295.JPG,02_07_WHIP_000295.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
122,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000296.JPG,02_07_WHIP_000296.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
314,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000297.JPG,02_07_WHIP_000297.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
123,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000298.JPG,02_07_WHIP_000298.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
124,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000299.JPG,02_07_WHIP_000299.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
315,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000300.JPG,02_07_WHIP_000300.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
125,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000301.JPG,02_07_WHIP_000301.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
126,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000302.JPG,02_07_WHIP_000302.JPG,796 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
316,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000303.JPG,02_07_WHIP_000303.JPG,795 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
127,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000304.JPG,02_07_WHIP_000304.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
317,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000305.JPG,02_07_WHIP_000305.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
318,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000306.JPG,02_07_WHIP_000306.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
128,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000307.JPG,02_07_WHIP_000307.JPG,802 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
129,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000308.JPG,02_07_WHIP_000308.JPG,803 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
319,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000309.JPG,02_07_WHIP_000309.JPG,801 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
130,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000310.JPG,02_07_WHIP_000310.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
320,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000311.JPG,02_07_WHIP_000311.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
321,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000312.JPG,02_07_WHIP_000312.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
131,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000313.JPG,02_07_WHIP_000313.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
322,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000314.JPG,02_07_WHIP_000314.JPG,798 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
323,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000315.JPG,02_07_WHIP_000315.JPG,797 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
132,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000316.JPG,02_07_WHIP_000316.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
324,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000317.JPG,02_07_WHIP_000317.JPG,800 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
325,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000318.JPG,02_07_WHIP_000318.JPG,799 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
133,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000319.JPG,02_07_WHIP_000319.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
134,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000320.JPG,02_07_WHIP_000320.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
326,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000321.JPG,02_07_WHIP_000321.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
394,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000322.JPG,02_07_WHIP_000322.JPG,791 kB,,1/1/13 0:14,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:14
395,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000323.JPG,02_07_WHIP_000323.JPG,791 kB,,1/1/13 0:14,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:14
396,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000324.JPG,02_07_WHIP_000324.JPG,790 kB,,1/1/13 0:14,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:14
135,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000325.JPG,02_07_WHIP_000325.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
136,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000326.JPG,02_07_WHIP_000326.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
327,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000327.JPG,02_07_WHIP_000327.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
328,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000328.JPG,02_07_WHIP_000328.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
329,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000329.JPG,02_07_WHIP_000329.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
356,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000330.JPG,02_07_WHIP_000330.JPG,788 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
137,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000331.JPG,02_07_WHIP_000331.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
138,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000332.JPG,02_07_WHIP_000332.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
330,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000333.JPG,02_07_WHIP_000333.JPG,788 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
139,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000334.JPG,02_07_WHIP_000334.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
140,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000335.JPG,02_07_WHIP_000335.JPG,788 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
331,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000336.JPG,02_07_WHIP_000336.JPG,787 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
373,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000337.JPG,02_07_WHIP_000337.JPG,789 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
374,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000338.JPG,02_07_WHIP_000338.JPG,788 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
375,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000339.JPG,02_07_WHIP_000339.JPG,789 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
141,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000340.JPG,02_07_WHIP_000340.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
142,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000341.JPG,02_07_WHIP_000341.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
332,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000342.JPG,02_07_WHIP_000342.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
143,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000343.JPG,02_07_WHIP_000343.JPG,791 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
144,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000344.JPG,02_07_WHIP_000344.JPG,794 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
333,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000345.JPG,02_07_WHIP_000345.JPG,792 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
379,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000346.JPG,02_07_WHIP_000346.JPG,787 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
380,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000347.JPG,02_07_WHIP_000347.JPG,790 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
381,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000348.JPG,02_07_WHIP_000348.JPG,787 kB,,1/1/13 0:03,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:03
400,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000349.JPG,02_07_WHIP_000349.JPG,793 kB,,1/1/13 0:18,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:18
401,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000350.JPG,02_07_WHIP_000350.JPG,791 kB,,1/1/13 0:18,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:18
402,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000351.JPG,02_07_WHIP_000351.JPG,791 kB,,1/1/13 0:18,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:18
334,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000352.JPG,02_07_WHIP_000352.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
335,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000353.JPG,02_07_WHIP_000353.JPG,790 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
357,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000354.JPG,02_07_WHIP_000354.JPG,789 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
145,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000355.JPG,02_07_WHIP_000355.JPG,737 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
146,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000356.JPG,02_07_WHIP_000356.JPG,736 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
336,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000357.JPG,02_07_WHIP_000357.JPG,733 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
466,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000358.JPG,02_07_WHIP_000358.JPG,831 kB,,1/1/13 10:25,2000x1500,,0,2.8,100,,No Flash,1/1/13 10:25
467,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000359.JPG,02_07_WHIP_000359.JPG,763 kB,,1/1/13 10:25,2000x1500,,0,2.8,100,,No Flash,1/1/13 10:25
468,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000360.JPG,02_07_WHIP_000360.JPG,770 kB,,1/1/13 10:25,2000x1500,,0,2.8,100,,No Flash,1/1/13 10:25
147,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000361.JPG,02_07_WHIP_000361.JPG,65 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
337,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000362.JPG,02_07_WHIP_000362.JPG,65 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
338,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000363.JPG,02_07_WHIP_000363.JPG,65 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
358,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000364.JPG,02_07_WHIP_000364.JPG,733 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
361,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000365.JPG,02_07_WHIP_000365.JPG,538 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
362,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/02_07_WHIP_000366.JPG,02_07_WHIP_000366.JPG,305 kB,,1/1/13 0:01,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:01
1,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000016.JPG,03_05_SH_000016.JPG,694 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
148,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000017.JPG,03_05_SH_000017.JPG,695 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
149,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000018.JPG,03_05_SH_000018.JPG,696 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
475,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000019.JPG,03_05_SH_000019.JPG,838 kB,,1/1/13 14:32,2000x1500,,0,2.8,100,,No Flash,1/1/13 14:32
476,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000020.JPG,03_05_SH_000020.JPG,838 kB,,1/1/13 14:32,2000x1500,,0,2.8,100,,No Flash,1/1/13 14:32
477,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000021.JPG,03_05_SH_000021.JPG,732 kB,,1/1/13 14:32,2000x1500,,0,2.8,100,,No Flash,1/1/13 14:32
523,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000022.JPG,03_05_SH_000022.JPG,764 kB,,1/2/13 14:20,2000x1500,,0,2.8,100,,No Flash,1/2/13 14:20
524,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000023.JPG,03_05_SH_000023.JPG,764 kB,,1/2/13 14:20,2000x1500,,0,2.8,100,,No Flash,1/2/13 14:20
525,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000024.JPG,03_05_SH_000024.JPG,763 kB,,1/2/13 14:20,2000x1500,,0,2.8,100,,No Flash,1/2/13 14:20
742,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000025.JPG,03_05_SH_000025.JPG,846 kB,,1/13/13 19:21,2000x1500,,0,2.8,100,,No Flash,1/13/13 19:21
743,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000026.JPG,03_05_SH_000026.JPG,802 kB,,1/13/13 19:21,2000x1500,,0,2.8,100,,No Flash,1/13/13 19:21
744,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000027.JPG,03_05_SH_000027.JPG,748 kB,,1/13/13 19:21,2000x1500,,0,2.8,100,,No Flash,1/13/13 19:21
751,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000028.JPG,03_05_SH_000028.JPG,722 kB,,1/19/13 6:48,2000x1500,,0,2.8,100,,No Flash,1/19/13 6:48
752,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000029.JPG,03_05_SH_000029.JPG,722 kB,,1/19/13 6:48,2000x1500,,0,2.8,100,,No Flash,1/19/13 6:48
753,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000030.JPG,03_05_SH_000030.JPG,722 kB,,1/19/13 6:48,2000x1500,,0,2.8,100,,No Flash,1/19/13 6:48
754,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000031.JPG,03_05_SH_000031.JPG,802 kB,,1/19/13 17:57,2000x1500,,0,2.8,100,,No Flash,1/19/13 17:57
755,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000032.JPG,03_05_SH_000032.JPG,803 kB,,1/19/13 17:57,2000x1500,,0,2.8,100,,No Flash,1/19/13 17:57
756,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000033.JPG,03_05_SH_000033.JPG,801 kB,,1/19/13 17:57,2000x1500,,0,2.8,100,,No Flash,1/19/13 17:57
2,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000034.JPG,03_05_SH_000034.JPG,631 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
150,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000035.JPG,03_05_SH_000035.JPG,630 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
151,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000036.JPG,03_05_SH_000036.JPG,630 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
3,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000037.JPG,03_05_SH_000037.JPG,736 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
152,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000038.JPG,03_05_SH_000038.JPG,843 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
153,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000039.JPG,03_05_SH_000039.JPG,734 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
406,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000040.JPG,03_05_SH_000040.JPG,708 kB,,1/1/13 0:24,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:24
407,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000041.JPG,03_05_SH_000041.JPG,710 kB,,1/1/13 0:24,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:24
408,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000042.JPG,03_05_SH_000042.JPG,709 kB,,1/1/13 0:24,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:24
154,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000043.JPG,03_05_SH_000043.JPG,708 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
155,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000044.JPG,03_05_SH_000044.JPG,709 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
340,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000045.JPG,03_05_SH_000045.JPG,710 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
409,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000046.JPG,03_05_SH_000046.JPG,713 kB,,1/1/13 0:35,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:35
410,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000047.JPG,03_05_SH_000047.JPG,715 kB,,1/1/13 0:35,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:35
411,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000048.JPG,03_05_SH_000048.JPG,716 kB,,1/1/13 0:35,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:35
4,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000049.JPG,03_05_SH_000049.JPG,714 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
5,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000050.JPG,03_05_SH_000050.JPG,718 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
156,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000051.JPG,03_05_SH_000051.JPG,716 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
157,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000052.JPG,03_05_SH_000052.JPG,706 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
158,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000053.JPG,03_05_SH_000053.JPG,707 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
341,/Volumes/NoCoWild/UseTheseOnes 2019/Round 1/All/03_05_SH_000054.JPG,03_05_SH_000054.JPG,708 kB,,1/1/13 0:00,2000x1500,,0,2.8,100,,No Flash,1/1/13 0:00
