SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./17_08_BC_000050.JPG,17_08_BC_000050.JPG,858 kB,,2019:04:04 13:56:40,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0025.JPG,24_18_BC_0025.JPG,690 kB,BTC5HDP,2019:03:14 14:01:50,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000051.JPG,17_08_BC_000051.JPG,858 kB,,2019:04:04 13:56:40,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0006.JPG,30_22_BC_0006.JPG,700 kB,BTC5HDP,2019:03:06 02:44:32,2000x1111,42.0 mm,1/79,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000052.JPG,17_08_BC_000052.JPG,859 kB,,2019:04:04 13:58:49,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0026.JPG,24_18_BC_0026.JPG,690 kB,BTC5HDP,2019:03:14 14:01:52,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000053.JPG,17_08_BC_000053.JPG,861 kB,,2019:04:04 13:58:50,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000013.JPG,11_21_BC_000013.JPG,821 kB,,2019:03:13 10:21:01,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000054.JPG,17_08_BC_000054.JPG,861 kB,,2019:04:04 13:58:50,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0027.JPG,24_18_BC_0027.JPG,689 kB,BTC5HDP,2019:03:14 14:01:54,2000x1111,42.0 mm,1/1328,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000055.JPG,17_08_BC_000055.JPG,841 kB,,2019:04:04 14:06:31,2000x1500,,0,2.8,100,,No Flash
./21_01_DON_0002.JPG,21_01_DON_0002.JPG,810 kB,BTC5HDP,2019:03:04 13:20:06,2000x1111,42.0 mm,1/6400,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000056.JPG,17_08_BC_000056.JPG,842 kB,,2019:04:04 14:06:32,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0028.JPG,24_18_BC_0028.JPG,753 kB,BTC5HDP,2019:03:15 08:13:14,2000x1111,42.0 mm,1/1069,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000057.JPG,17_08_BC_000057.JPG,841 kB,,2019:04:04 14:06:32,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000014.JPG,11_21_BC_000014.JPG,822 kB,,2019:03:13 10:21:01,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000058.JPG,17_08_BC_000058.JPG,842 kB,,2019:04:04 14:09:15,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0029.JPG,24_18_BC_0029.JPG,753 kB,BTC5HDP,2019:03:15 08:13:17,2000x1111,42.0 mm,1/1069,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000059.JPG,17_08_BC_000059.JPG,842 kB,,2019:04:04 14:09:15,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0007.JPG,30_22_BC_0007.JPG,736 kB,BTC5HDP,2019:03:06 18:17:07,2000x1111,42.0 mm,1/50,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000060.JPG,17_08_BC_000060.JPG,841 kB,,2019:04:04 14:09:16,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0030.JPG,24_18_BC_0030.JPG,757 kB,BTC5HDP,2019:03:15 08:13:18,2000x1111,42.0 mm,1/1069,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000061.JPG,17_08_BC_000061.JPG,849 kB,,2019:04:04 14:19:54,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000015.JPG,11_21_BC_000015.JPG,822 kB,,2019:03:13 10:21:02,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000062.JPG,17_08_BC_000062.JPG,849 kB,,2019:04:04 14:19:54,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0031.JPG,24_18_BC_0031.JPG,873 kB,BTC5HDP,2019:03:16 23:33:20,2000x1111,42.0 mm,1/20,2.4,1600,Unknown (288),"Auto, Fired"
./17_08_BC_000063.JPG,17_08_BC_000063.JPG,848 kB,,2019:04:04 14:19:55,2000x1500,,0,2.8,100,,No Flash
./._21_01_DON_0013.JPG,._21_01_DON_0013.JPG,4.0 kB,,,,,,,,,
./17_08_BC_000064.JPG,17_08_BC_000064.JPG,879 kB,,2019:04:04 14:25:56,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0032.JPG,24_18_BC_0032.JPG,796 kB,BTC5HDP,2019:03:16 23:33:22,2000x1111,42.0 mm,1/20,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000065.JPG,17_08_BC_000065.JPG,878 kB,,2019:04:04 14:25:57,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000016.JPG,11_21_BC_000016.JPG,828 kB,,2019:03:16 06:28:49,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000066.JPG,17_08_BC_000066.JPG,877 kB,,2019:04:04 14:25:57,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0033.JPG,24_18_BC_0033.JPG,796 kB,BTC5HDP,2019:03:16 23:33:24,2000x1111,42.0 mm,1/23,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000067.JPG,17_08_BC_000067.JPG,848 kB,,2019:04:04 14:27:40,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0008.JPG,30_22_BC_0008.JPG,729 kB,BTC5HDP,2019:03:06 18:17:09,2000x1111,42.0 mm,1/60,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000068.JPG,17_08_BC_000068.JPG,848 kB,,2019:04:04 14:27:40,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0034.JPG,24_18_BC_0034.JPG,831 kB,BTC5HDP,2019:03:18 12:02:47,2000x1111,42.0 mm,1/4664,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000069.JPG,17_08_BC_000069.JPG,847 kB,,2019:04:04 14:27:41,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000017.JPG,11_21_BC_000017.JPG,830 kB,,2019:03:16 06:28:50,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000070.JPG,17_08_BC_000070.JPG,788 kB,,2019:04:06 21:00:17,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0035.JPG,24_18_BC_0035.JPG,835 kB,BTC5HDP,2019:03:18 12:02:49,2000x1111,42.0 mm,1/7194,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000071.JPG,17_08_BC_000071.JPG,788 kB,,2019:04:06 21:00:18,2000x1500,,0,2.8,100,,No Flash
./21_01_DON_0003.JPG,21_01_DON_0003.JPG,806 kB,BTC5HDP,2019:03:04 13:20:08,2000x1111,42.0 mm,1/6317,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000072.JPG,17_08_BC_000072.JPG,787 kB,,2019:04:06 21:00:18,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0036.JPG,24_18_BC_0036.JPG,852 kB,BTC5HDP,2019:03:18 12:02:51,2000x1111,42.0 mm,1/6317,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000073.JPG,17_08_BC_000073.JPG,854 kB,,2019:04:07 05:10:13,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000018.JPG,11_21_BC_000018.JPG,829 kB,,2019:03:16 06:28:50,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000074.JPG,17_08_BC_000074.JPG,758 kB,,2019:04:07 05:10:13,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0037.JPG,24_18_BC_0037.JPG,845 kB,BTC5HDP,2019:03:19 09:30:21,2000x1111,42.0 mm,1/3756,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000075.JPG,17_08_BC_000075.JPG,852 kB,,2019:04:07 05:10:14,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0009.JPG,30_22_BC_0009.JPG,725 kB,BTC5HDP,2019:03:06 18:17:11,2000x1111,42.0 mm,1/64,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000076.JPG,17_08_BC_000076.JPG,856 kB,,2019:04:07 07:30:17,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0038.JPG,24_18_BC_0038.JPG,835 kB,BTC5HDP,2019:03:19 09:30:23,2000x1111,42.0 mm,1/4467,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000077.JPG,17_08_BC_000077.JPG,855 kB,,2019:04:07 07:30:17,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000019.JPG,11_21_BC_000019.JPG,868 kB,,2019:03:17 10:34:40,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000078.JPG,17_08_BC_000078.JPG,855 kB,,2019:04:07 07:30:18,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0039.JPG,24_18_BC_0039.JPG,834 kB,BTC5HDP,2019:03:19 09:30:25,2000x1111,42.0 mm,1/4467,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000079.JPG,17_08_BC_000079.JPG,837 kB,,2019:04:09 14:19:32,2000x1500,,0,2.8,100,,No Flash
./15_35_DEG_000001.JPG,15_35_DEG_000001.JPG,822 kB,,2019:02:13 05:51:34,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000080.JPG,17_08_BC_000080.JPG,840 kB,,2019:04:09 14:19:32,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0040.JPG,24_18_BC_0040.JPG,832 kB,BTC5HDP,2019:03:19 16:47:55,2000x1111,42.0 mm,1/480,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000081.JPG,17_08_BC_000081.JPG,839 kB,,2019:04:09 14:19:33,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000020.JPG,11_21_BC_000020.JPG,867 kB,,2019:03:17 10:34:41,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000082.JPG,17_08_BC_000082.JPG,772 kB,,2019:04:11 18:53:04,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0041.JPG,24_18_BC_0041.JPG,822 kB,BTC5HDP,2019:03:19 16:47:57,2000x1111,42.0 mm,1/470,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000083.JPG,17_08_BC_000083.JPG,772 kB,,2019:04:11 18:53:05,2000x1500,,0,2.8,100,,No Flash
./30_22_BC_0010.JPG,30_22_BC_0010.JPG,738 kB,BTC5HDP,2019:03:06 22:25:44,2000x1111,42.0 mm,1/33,2.4,100,Unknown (288),"Auto, Fired"
./17_08_BC_000084.JPG,17_08_BC_000084.JPG,771 kB,,2019:04:11 18:53:05,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0042.JPG,24_18_BC_0042.JPG,830 kB,BTC5HDP,2019:03:19 16:47:59,2000x1111,42.0 mm,1/450,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000085.JPG,17_08_BC_000085.JPG,757 kB,,2019:04:11 18:56:42,2000x1500,,0,2.8,100,,No Flash
./11_21_BC_000021.JPG,11_21_BC_000021.JPG,868 kB,,2019:03:17 10:34:41,2000x1500,,0,2.8,100,,No Flash
./17_08_BC_000086.JPG,17_08_BC_000086.JPG,867 kB,,2019:04:11 18:56:43,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0043.JPG,24_18_BC_0043.JPG,824 kB,BTC5HDP,2019:03:20 17:20:11,2000x1111,42.0 mm,1/267,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000087.JPG,17_08_BC_000087.JPG,834 kB,,2019:04:11 18:56:43,2000x1500,,0,2.8,100,,No Flash
./21_01_DON_0004.JPG,21_01_DON_0004.JPG,879 kB,BTC5HDP,2019:03:04 13:34:59,2000x1111,42.0 mm,1/3444,2.4,100,Unknown (288),"Auto, Did not fire"
./17_08_BC_000088.JPG,17_08_BC_000088.JPG,787 kB,,2019:04:12 04:13:51,2000x1500,,0,2.8,100,,No Flash
./24_18_BC_0044.JPG,24_18_BC_0044.JPG,824 kB,BTC5HDP,2019:03:20 17:20:13,2000x1111,42.0 mm,1/304,2.4,100,Unknown (288),"Auto, Did not fire"
