"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"12403","./28_08_DEG_1639.JPG","28_08_DEG_1639.JPG","823 kB","BTC5HDP",2019-08-27 12:04:56,"2000x1111","42.0 mm","Jan-79",2.4,100,"Unknown (288)","Auto, Did not fire",3782
"12404","./28_08_DEG_1640.JPG","28_08_DEG_1640.JPG","856 kB","BTC5HDP",2019-08-27 12:04:58,"2000x1111","42.0 mm","Jan-76",2.4,100,"Unknown (288)","Auto, Did not fire",3782
"12405","./28_08_DEG_1641.JPG","28_08_DEG_1641.JPG","847 kB","BTC5HDP",2019-08-27 12:05:00,"2000x1111","42.0 mm","Jan-73",2.4,100,"Unknown (288)","Auto, Did not fire",3782
"12406","./18_18_DEG_001987.JPG","18_18_DEG_001987.JPG","853 kB","",2019-08-27 12:06:08,"2000x1500","","0",2.8,100,"","No Flash",3783
"12407","./18_18_DEG_001988.JPG","18_18_DEG_001988.JPG","851 kB","",2019-08-27 12:06:08,"2000x1500","","0",2.8,100,"","No Flash",3783
"12408","./18_18_DEG_001989.JPG","18_18_DEG_001989.JPG","850 kB","",2019-08-27 12:06:09,"2000x1500","","0",2.8,100,"","No Flash",3783
"12409","./28_08_DEG_1642.JPG","28_08_DEG_1642.JPG","858 kB","BTC5HDP",2019-08-27 12:11:55,"2000x1111","42.0 mm","1/108",2.4,100,"Unknown (288)","Auto, Did not fire",3784
"12410","./28_08_DEG_1643.JPG","28_08_DEG_1643.JPG","855 kB","BTC5HDP",2019-08-27 12:11:57,"2000x1111","42.0 mm","1/128",2.4,100,"Unknown (288)","Auto, Did not fire",3784
"12411","./28_08_DEG_1644.JPG","28_08_DEG_1644.JPG","839 kB","BTC5HDP",2019-08-27 12:11:59,"2000x1111","42.0 mm","1/128",2.4,100,"Unknown (288)","Auto, Did not fire",3784
"12412","./18_18_DEG_001990.JPG","18_18_DEG_001990.JPG","872 kB","",2019-08-27 12:13:07,"2000x1500","","0",2.8,100,"","No Flash",3785
