Sampling.Unit.Name,Event,td.photo,ndays,Start.Date,End.Date,bin,Photo.Date,Photo.Time,Sampling.Event
29_19_DEG,29_19_DEG_0166.JPG,12/23/18 21:47,73,11/26/18,2/7/19,DEERWHITETAILED,12/23/18,16:47:19,2019.01
29_19_DEG,29_19_DEG_0169.JPG,12/24/18 20:37,73,11/26/18,2/7/19,DEERWHITETAILED,12/24/18,15:37:47,2019.01
29_19_DEG,29_19_DEG_0172.JPG,12/24/18 21:12,73,11/26/18,2/7/19,DEERWHITETAILED,12/24/18,16:12:58,2019.01
29_19_DEG,29_19_DEG_0175.JPG,12/24/18 21:14,73,11/26/18,2/7/19,DEERWHITETAILED,12/24/18,16:14:08,2019.01
29_19_DEG,29_19_DEG_0178.JPG,12/24/18 21:37,73,11/26/18,2/7/19,DEERWHITETAILED,12/24/18,16:37:12,2019.01
29_19_DEG,29_19_DEG_0181.JPG,12/24/18 21:38,73,11/26/18,2/7/19,DEERWHITETAILED,12/24/18,16:38:27,2019.01
29_19_DEG,29_19_DEG_0184.JPG,12/25/18 5:19,73,11/26/18,2/7/19,SOMETHINGHERE,12/25/18,0:19:29,2019.01
29_19_DEG,29_19_DEG_0187.JPG,12/25/18 15:05,73,11/26/18,2/7/19,DEERWHITETAILED,12/25/18,10:05:31,2019.01
29_19_DEG,29_19_DEG_0190.JPG,12/25/18 15:50,73,11/26/18,2/7/19,DEERWHITETAILED,12/25/18,10:50:43,2019.01
29_19_DEG,29_19_DEG_0193.JPG,12/25/18 15:56,73,11/26/18,2/7/19,DEERWHITETAILED,12/25/18,10:56:11,2019.01
29_19_DEG,29_19_DEG_0196.JPG,12/25/18 15:59,73,11/26/18,2/7/19,DEERWHITETAILED,12/25/18,10:59:15,2019.01
29_19_DEG,29_19_DEG_0199.JPG,12/25/18 16:01,73,11/26/18,2/7/19,DEERWHITETAILED,12/25/18,11:01:48,2019.01
29_19_DEG,29_19_DEG_0202.JPG,12/28/18 5:17,73,11/26/18,2/7/19,DEERWHITETAILED,12/28/18,0:17:43,2019.01
29_19_DEG,29_19_DEG_0205.JPG,12/28/18 5:40,73,11/26/18,2/7/19,DEERWHITETAILED,12/28/18,0:40:13,2019.01
29_19_DEG,29_19_DEG_0208.JPG,12/28/18 6:02,73,11/26/18,2/7/19,DEERWHITETAILED,12/28/18,1:02:43,2019.01
29_19_DEG,29_19_DEG_0211.JPG,12/28/18 6:03,73,11/26/18,2/7/19,DEERWHITETAILED,12/28/18,1:03:49,2019.01
29_19_DEG,29_19_DEG_0214.JPG,12/28/18 10:20,73,11/26/18,2/7/19,DEERWHITETAILED,12/28/18,5:20:05,2019.01
29_19_DEG,29_19_DEG_0217.JPG,12/28/18 19:14,73,11/26/18,2/7/19,PORCUPINE,12/28/18,14:14:42,2019.01
29_19_DEG,29_19_DEG_0220.JPG,12/29/18 14:24,73,11/26/18,2/7/19,DEERWHITETAILED,12/29/18,9:24:54,2019.01
29_19_DEG,29_19_DEG_0223.JPG,12/31/18 3:05,73,11/26/18,2/7/19,DEERWHITETAILED,12/31/18,22:05:23,2019.01
29_19_DEG,29_19_DEG_0226.JPG,12/31/18 6:46,73,11/26/18,2/7/19,DEERWHITETAILED,12/31/18,1:46:59,2019.01
29_19_DEG,29_19_DEG_0229.JPG,12/31/18 17:35,73,11/26/18,2/7/19,DEERWHITETAILED,12/31/18,12:35:53,2019.01
29_19_DEG,29_19_DEG_0232.JPG,1/1/19 22:22,73,11/26/18,2/7/19,DEERWHITETAILED,1/1/19,17:22:49,2019.01
29_19_DEG,29_19_DEG_0235.JPG,1/4/19 2:54,73,11/26/18,2/7/19,DEERWHITETAILED,1/4/19,21:54:25,2019.01
29_19_DEG,29_19_DEG_0238.JPG,1/4/19 12:11,73,11/26/18,2/7/19,DEERWHITETAILED,1/4/19,7:11:31,2019.01
29_19_DEG,29_19_DEG_0241.JPG,1/4/19 15:31,73,11/26/18,2/7/19,DEERWHITETAILED,1/4/19,10:31:40,2019.01
29_19_DEG,29_19_DEG_0244.JPG,1/4/19 15:42,73,11/26/18,2/7/19,DEERWHITETAILED,1/4/19,10:42:04,2019.01
29_19_DEG,29_19_DEG_0247.JPG,1/5/19 3:03,73,11/26/18,2/7/19,DEERWHITETAILED,1/5/19,22:03:20,2019.01
29_19_DEG,29_19_DEG_0250.JPG,1/5/19 7:02,73,11/26/18,2/7/19,NOTHINGHERE,1/5/19,2:02:46,2019.01
29_19_DEG,29_19_DEG_0253.JPG,1/6/19 7:17,73,11/26/18,2/7/19,DEERWHITETAILED,1/6/19,2:17:43,2019.01
29_19_DEG,29_19_DEG_0256.JPG,1/7/19 21:54,73,11/26/18,2/7/19,NOTHINGHERE,1/7/19,16:54:28,2019.01
29_19_DEG,29_19_DEG_0259.JPG,1/8/19 3:13,73,11/26/18,2/7/19,DEERWHITETAILED,1/8/19,22:13:27,2019.01
29_19_DEG,29_19_DEG_0262.JPG,1/8/19 7:36,73,11/26/18,2/7/19,DEERWHITETAILED,1/8/19,2:36:12,2019.01
29_19_DEG,29_19_DEG_0265.JPG,1/9/19 6:45,73,11/26/18,2/7/19,DEERWHITETAILED,1/9/19,1:45:25,2019.01
29_19_DEG,29_19_DEG_0268.JPG,1/9/19 6:46,73,11/26/18,2/7/19,NOTHINGHERE,1/9/19,1:46:30,2019.01
29_19_DEG,29_19_DEG_0271.JPG,1/11/19 10:06,73,11/26/18,2/7/19,DEERWHITETAILED,1/11/19,5:06:22,2019.01
29_19_DEG,29_19_DEG_0274.JPG,1/11/19 11:26,73,11/26/18,2/7/19,DEERWHITETAILED,1/11/19,6:26:26,2019.01
29_19_DEG,29_19_DEG_0277.JPG,1/11/19 11:28,73,11/26/18,2/7/19,DEERWHITETAILED,1/11/19,6:28:17,2019.01
29_19_DEG,29_19_DEG_0280.JPG,1/11/19 14:53,73,11/26/18,2/7/19,DEERWHITETAILED,1/11/19,9:53:33,2019.01
29_19_DEG,29_19_DEG_0283.JPG,1/11/19 18:38,73,11/26/18,2/7/19,DEERWHITETAILED,1/11/19,13:38:39,2019.01
29_19_DEG,29_19_DEG_0286.JPG,1/11/19 21:21,73,11/26/18,2/7/19,SOMETHINGHERE,1/11/19,16:21:58,2019.01
29_19_DEG,29_19_DEG_0289.JPG,1/12/19 9:57,73,11/26/18,2/7/19,DEERWHITETAILED,1/12/19,4:57:22,2019.01
29_19_DEG,29_19_DEG_0292.JPG,1/12/19 9:58,73,11/26/18,2/7/19,DEERWHITETAILED,1/12/19,4:58:35,2019.01
29_19_DEG,29_19_DEG_0295.JPG,1/12/19 10:00,73,11/26/18,2/7/19,DEERWHITETAILED,1/12/19,5:00:53,2019.01
29_19_DEG,29_19_DEG_0298.JPG,1/12/19 14:42,73,11/26/18,2/7/19,DEERWHITETAILED,1/12/19,9:42:34,2019.01
29_19_DEG,29_19_DEG_0301.JPG,1/12/19 16:22,73,11/26/18,2/7/19,DEERWHITETAILED,1/12/19,11:22:23,2019.01
29_19_DEG,29_19_DEG_0304.JPG,1/12/19 23:37,73,11/26/18,2/7/19,SOMETHINGHERE,1/12/19,18:37:27,2019.01
29_19_DEG,29_19_DEG_0307.JPG,1/13/19 10:16,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,5:16:10,2019.01
29_19_DEG,29_19_DEG_0310.JPG,1/13/19 10:26,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,5:26:18,2019.01
29_19_DEG,29_19_DEG_0313.JPG,1/13/19 11:18,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,6:18:58,2019.01
29_19_DEG,29_19_DEG_0316.JPG,1/13/19 11:21,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,6:21:24,2019.01
29_19_DEG,29_19_DEG_0319.JPG,1/13/19 11:35,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,6:35:00,2019.01
29_19_DEG,29_19_DEG_0322.JPG,1/13/19 16:09,73,11/26/18,2/7/19,DEERWHITETAILED,1/13/19,11:09:36,2019.01
29_19_DEG,29_19_DEG_0325.JPG,1/14/19 2:55,73,11/26/18,2/7/19,NOTHINGHERE,1/14/19,21:55:18,2019.01
29_19_DEG,29_19_DEG_0328.JPG,1/14/19 10:02,73,11/26/18,2/7/19,DEERWHITETAILED,1/14/19,5:02:42,2019.01
29_19_DEG,29_19_DEG_0331.JPG,1/14/19 10:06,73,11/26/18,2/7/19,DEERWHITETAILED,1/14/19,5:06:46,2019.01
29_19_DEG,29_19_DEG_0334.JPG,1/15/19 9:43,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,4:43:56,2019.01
29_19_DEG,29_19_DEG_0337.JPG,1/15/19 11:26,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,6:26:19,2019.01
29_19_DEG,29_19_DEG_0340.JPG,1/15/19 12:03,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,7:03:28,2019.01
29_19_DEG,29_19_DEG_0343.JPG,1/15/19 18:24,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,13:24:18,2019.01
29_19_DEG,29_19_DEG_0346.JPG,1/15/19 20:26,73,11/26/18,2/7/19,NOTHINGHERE,1/15/19,15:26:58,2019.01
29_19_DEG,29_19_DEG_0349.JPG,1/15/19 20:58,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,15:58:30,2019.01
29_19_DEG,29_19_DEG_0352.JPG,1/15/19 23:28,73,11/26/18,2/7/19,DEERWHITETAILED,1/15/19,18:28:19,2019.01
29_19_DEG,29_19_DEG_0355.JPG,1/15/19 23:35,73,11/26/18,2/7/19,NOTHINGHERE,1/15/19,18:35:29,2019.01
29_19_DEG,29_19_DEG_0358.JPG,1/16/19 3:43,73,11/26/18,2/7/19,DEERWHITETAILED,1/16/19,22:43:59,2019.01
29_19_DEG,29_19_DEG_0361.JPG,1/16/19 4:23,73,11/26/18,2/7/19,DEERWHITETAILED,1/16/19,23:23:54,2019.01
29_19_DEG,29_19_DEG_0364.JPG,1/16/19 6:51,73,11/26/18,2/7/19,NOTHINGHERE,1/16/19,1:51:17,2019.01
29_19_DEG,29_19_DEG_0367.JPG,1/16/19 14:45,73,11/26/18,2/7/19,DEERWHITETAILED,1/16/19,9:45:53,2019.01
29_19_DEG,29_19_DEG_0370.JPG,1/16/19 16:20,73,11/26/18,2/7/19,DEERWHITETAILED,1/16/19,11:20:25,2019.01
29_19_DEG,29_19_DEG_0373.JPG,1/16/19 16:30,73,11/26/18,2/7/19,DEERWHITETAILED,1/16/19,11:30:51,2019.01
29_19_DEG,29_19_DEG_0376.JPG,1/17/19 14:45,73,11/26/18,2/7/19,DEERWHITETAILED,1/17/19,9:45:39,2019.01
29_19_DEG,29_19_DEG_0379.JPG,1/18/19 8:43,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,3:43:46,2019.01
29_19_DEG,29_19_DEG_0382.JPG,1/18/19 8:45,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,3:45:21,2019.01
29_19_DEG,29_19_DEG_0385.JPG,1/18/19 8:46,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,3:46:26,2019.01
29_19_DEG,29_19_DEG_0388.JPG,1/18/19 12:38,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,7:38:07,2019.01
29_19_DEG,29_19_DEG_0391.JPG,1/18/19 15:02,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,10:02:40,2019.01
29_19_DEG,29_19_DEG_0394.JPG,1/18/19 15:04,73,11/26/18,2/7/19,DEERWHITETAILED,1/18/19,10:04:47,2019.01
29_19_DEG,29_19_DEG_0397.JPG,1/21/19 9:29,73,11/26/18,2/7/19,DEERWHITETAILED,1/21/19,4:29:18,2019.01
29_19_DEG,29_19_DEG_0400.JPG,1/22/19 23:37,73,11/26/18,2/7/19,DEERWHITETAILED,1/22/19,18:37:13,2019.01
29_19_DEG,29_19_DEG_0403.JPG,1/23/19 6:40,73,11/26/18,2/7/19,SOMETHINGHERE,1/23/19,1:40:46,2019.01
29_19_DEG,29_19_DEG_0406.JPG,1/23/19 6:58,73,11/26/18,2/7/19,DEERWHITETAILED,1/23/19,1:58:35,2019.01
29_19_DEG,29_19_DEG_0409.JPG,1/23/19 7:00,73,11/26/18,2/7/19,DEERWHITETAILED,1/23/19,2:00:04,2019.01
29_19_DEG,29_19_DEG_0412.JPG,1/23/19 7:39,73,11/26/18,2/7/19,DEERWHITETAILED,1/23/19,2:39:07,2019.01
29_19_DEG,29_19_DEG_0415.JPG,1/23/19 16:29,73,11/26/18,2/7/19,DEERWHITETAILED,1/23/19,11:29:34,2019.01
29_19_DEG,29_19_DEG_0418.JPG,1/23/19 18:45,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,13:45:40,2019.01
29_19_DEG,29_19_DEG_0421.JPG,1/23/19 18:56,73,11/26/18,2/7/19,SOMETHINGHERE,1/23/19,13:56:30,2019.01
29_19_DEG,29_19_DEG_0424.JPG,1/23/19 18:57,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,13:57:35,2019.01
29_19_DEG,29_19_DEG_0427.JPG,1/23/19 19:11,73,11/26/18,2/7/19,SOMETHINGHERE,1/23/19,14:11:23,2019.01
29_19_DEG,29_19_DEG_0430.JPG,1/23/19 20:04,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,15:04:00,2019.01
29_19_DEG,29_19_DEG_0433.JPG,1/23/19 21:04,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,16:04:04,2019.01
29_19_DEG,29_19_DEG_0436.JPG,1/23/19 21:38,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,16:38:35,2019.01
29_19_DEG,29_19_DEG_0439.JPG,1/23/19 22:29,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,17:29:44,2019.01
29_19_DEG,29_19_DEG_0442.JPG,1/23/19 22:30,73,11/26/18,2/7/19,NOTHINGHERE,1/23/19,17:30:57,2019.01
29_19_DEG,29_19_DEG_0445.JPG,1/23/19 22:54,73,11/26/18,2/7/19,SOMETHINGHERE,1/23/19,17:54:03,2019.01
29_19_DEG,29_19_DEG_0448.JPG,1/23/19 22:57,73,11/26/18,2/7/19,SOMETHINGHERE,1/23/19,17:57:15,2019.01
29_19_DEG,29_19_DEG_0451.JPG,1/24/19 0:01,73,11/26/18,2/7/19,NOTHINGHERE,1/24/19,19:01:13,2019.01
29_19_DEG,29_19_DEG_0454.JPG,1/24/19 1:32,73,11/26/18,2/7/19,DEERWHITETAILED,1/24/19,20:32:46,2019.01
29_19_DEG,29_19_DEG_0457.JPG,1/24/19 1:34,73,11/26/18,2/7/19,DEERWHITETAILED,1/24/19,20:34:00,2019.01
29_19_DEG,29_19_DEG_0460.JPG,1/24/19 4:58,73,11/26/18,2/7/19,NOTHINGHERE,1/24/19,23:58:49,2019.01
29_19_DEG,29_19_DEG_0463.JPG,1/24/19 4:59,73,11/26/18,2/7/19,NOTHINGHERE,1/24/19,23:59:58,2019.01
29_19_DEG,29_19_DEG_0466.JPG,1/24/19 5:03,73,11/26/18,2/7/19,DEERWHITETAILED,1/24/19,0:03:57,2019.01
29_19_DEG,29_19_DEG_0469.JPG,1/26/19 11:35,73,11/26/18,2/7/19,DEERWHITETAILED,1/26/19,6:35:11,2019.01
29_19_DEG,29_19_DEG_0472.JPG,1/26/19 11:36,73,11/26/18,2/7/19,DEERWHITETAILED,1/26/19,6:36:23,2019.01
29_19_DEG,29_19_DEG_0475.JPG,1/26/19 11:57,73,11/26/18,2/7/19,DEERWHITETAILED,1/26/19,6:57:12,2019.01
29_19_DEG,29_19_DEG_0478.JPG,1/27/19 8:57,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,3:57:44,2019.01
29_19_DEG,29_19_DEG_0481.JPG,1/27/19 9:22,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,4:22:13,2019.01
29_19_DEG,29_19_DEG_0484.JPG,1/27/19 12:12,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,7:12:49,2019.01
29_19_DEG,29_19_DEG_0487.JPG,1/27/19 12:14,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,7:14:04,2019.01
29_19_DEG,29_19_DEG_0490.JPG,1/27/19 12:21,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,7:21:21,2019.01
29_19_DEG,29_19_DEG_0493.JPG,1/27/19 15:25,73,11/26/18,2/7/19,DEERWHITETAILED,1/27/19,10:25:02,2019.01
29_19_DEG,29_19_DEG_0496.JPG,1/28/19 13:27,73,11/26/18,2/7/19,DEERWHITETAILED,1/28/19,8:27:59,2019.01
29_19_DEG,29_19_DEG_0499.JPG,1/28/19 14:05,73,11/26/18,2/7/19,DEERWHITETAILED,1/28/19,9:05:41,2019.01
29_19_DEG,29_19_DEG_0502.JPG,1/28/19 14:07,73,11/26/18,2/7/19,DEERWHITETAILED,1/28/19,9:07:37,2019.01
29_19_DEG,29_19_DEG_0505.JPG,1/29/19 12:12,73,11/26/18,2/7/19,DEERWHITETAILED,1/29/19,7:12:35,2019.01
29_19_DEG,29_19_DEG_0508.JPG,1/30/19 11:30,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,6:30:09,2019.01
29_19_DEG,29_19_DEG_0511.JPG,1/30/19 11:32,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,6:32:34,2019.01
29_19_DEG,29_19_DEG_0514.JPG,1/30/19 12:27,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,7:27:32,2019.01
29_19_DEG,29_19_DEG_0517.JPG,1/30/19 14:56,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,9:56:33,2019.01
29_19_DEG,29_19_DEG_0520.JPG,1/30/19 15:43,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,10:43:26,2019.01
29_19_DEG,29_19_DEG_0523.JPG,1/30/19 16:03,73,11/26/18,2/7/19,DEERWHITETAILED,1/30/19,11:03:31,2019.01
29_19_DEG,29_19_DEG_0526.JPG,1/31/19 13:16,73,11/26/18,2/7/19,DEERWHITETAILED,1/31/19,8:16:12,2019.01
29_19_DEG,29_19_DEG_0529.JPG,1/31/19 14:11,73,11/26/18,2/7/19,DEERWHITETAILED,1/31/19,9:11:04,2019.01
29_19_DEG,29_19_DEG_0532.JPG,2/1/19 16:48,73,11/26/18,2/7/19,DEERWHITETAILED,2/1/19,11:48:23,2019.01
29_19_DEG,29_19_DEG_0535.JPG,2/1/19 16:53,73,11/26/18,2/7/19,DEERWHITETAILED,2/1/19,11:53:25,2019.01
29_19_DEG,29_19_DEG_0538.JPG,2/1/19 16:55,73,11/26/18,2/7/19,DEERWHITETAILED,2/1/19,11:55:15,2019.01
31_06_WHIP,31_06_WHIP_0007.JPG,12/7/18 2:38,49,12/6/18,1/24/19,NOTHINGHERE,12/7/18,21:38:16,2019.01
31_06_WHIP,31_06_WHIP_0010.JPG,12/7/18 20:59,49,12/6/18,1/24/19,NOTHINGHERE,12/7/18,15:59:09,2019.01
31_06_WHIP,31_06_WHIP_0013.JPG,12/7/18 21:00,49,12/6/18,1/24/19,NOTHINGHERE,12/7/18,16:00:41,2019.01
31_06_WHIP,31_06_WHIP_0016.JPG,12/7/18 23:00,49,12/6/18,1/24/19,NOTHINGHERE,12/7/18,18:00:25,2019.01
31_06_WHIP,31_06_WHIP_0019.JPG,12/7/18 23:02,49,12/6/18,1/24/19,NOTHINGHERE,12/7/18,18:02:45,2019.01
31_06_WHIP,31_06_WHIP_0022.JPG,12/11/18 23:18,49,12/6/18,1/24/19,DEERWHITETAILED,12/11/18,18:18:20,2019.01
31_06_WHIP,31_06_WHIP_0025.JPG,12/13/18 0:36,49,12/6/18,1/24/19,NOTHINGHERE,12/13/18,19:36:31,2019.01
31_06_WHIP,31_06_WHIP_0028.JPG,12/25/18 23:38,49,12/6/18,1/24/19,SOMETHINGHERE,12/25/18,18:38:32,2019.01
31_06_WHIP,31_06_WHIP_0031.JPG,12/30/18 1:06,49,12/6/18,1/24/19,DEERWHITETAILED,12/30/18,20:06:56,2019.01
31_06_WHIP,31_06_WHIP_0034.JPG,12/30/18 8:32,49,12/6/18,1/24/19,DEERWHITETAILED,12/30/18,3:32:17,2019.01
31_06_WHIP,31_06_WHIP_0037.JPG,12/31/18 5:41,49,12/6/18,1/24/19,SOMETHINGHERE,12/31/18,0:41:37,2019.01
31_06_WHIP,31_06_WHIP_0040.JPG,12/31/18 21:24,49,12/6/18,1/24/19,SOMETHINGHERE,12/31/18,16:24:26,2019.01
31_06_WHIP,31_06_WHIP_0043.JPG,1/4/19 19:06,49,12/6/18,1/24/19,NOTHINGHERE,1/4/19,14:06:27,2019.01
31_06_WHIP,31_06_WHIP_0046.JPG,1/5/19 23:13,49,12/6/18,1/24/19,DEERWHITETAILED,1/5/19,18:13:28,2019.01
31_06_WHIP,31_06_WHIP_0049.JPG,1/6/19 2:00,49,12/6/18,1/24/19,NOTHINGHERE,1/6/19,21:00:47,2019.01
31_06_WHIP,31_06_WHIP_0052.JPG,1/6/19 3:52,49,12/6/18,1/24/19,NOTHINGHERE,1/6/19,22:52:29,2019.01
31_06_WHIP,31_06_WHIP_0055.JPG,1/18/19 9:20,49,12/6/18,1/24/19,DOMESTICDOG,1/18/19,4:20:17,2019.01
31_06_WHIP,31_06_WHIP_0058.JPG,1/19/19 14:21,49,12/6/18,1/24/19,NOTHINGHERE,1/19/19,9:21:16,2019.01
31_06_WHIP,31_06_WHIP_0061.JPG,1/24/19 13:37,49,12/6/18,1/24/19,HUMAN,1/24/19,8:37:48,2019.01
31_06_WHIP,31_06_WHIP_0064.JPG,1/24/19 13:39,49,12/6/18,1/24/19,NOTHINGHERE,1/24/19,8:39:15,2019.01
31_06_WHIP,31_06_WHIP_0067.JPG,1/24/19 13:40,49,12/6/18,1/24/19,NOTHINGHERE,1/24/19,8:40:27,2019.01
31_06_WHIP,31_06_WHIP_0073.JPG,1/24/19 13:43,49,12/6/18,1/24/19,HUMAN,1/24/19,8:43:25,2019.01
31_06_WHIP,31_06_WHIP_0076.JPG,1/24/19 13:44,49,12/6/18,1/24/19,HUMAN,1/24/19,8:44:34,2019.01
32_17_WHIP,32_17_WHIP_0001.JPG,12/8/18 21:51,49,12/6/18,1/24/19,DEERWHITETAILED,12/8/18,16:51:16,2019.01
32_17_WHIP,32_17_WHIP_0004.JPG,12/16/18 5:58,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,0:58:35,2019.01
32_17_WHIP,32_17_WHIP_0007.JPG,12/16/18 5:59,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,0:59:44,2019.01
32_17_WHIP,32_17_WHIP_0010.JPG,12/16/18 6:00,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,1:00:49,2019.01
32_17_WHIP,32_17_WHIP_0013.JPG,12/16/18 6:17,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,1:17:48,2019.01
32_17_WHIP,32_17_WHIP_0016.JPG,12/16/18 6:21,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,1:21:22,2019.01
32_17_WHIP,32_17_WHIP_0019.JPG,12/16/18 6:28,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,1:28:31,2019.01
32_17_WHIP,32_17_WHIP_0022.JPG,12/16/18 6:29,49,12/6/18,1/24/19,DEERWHITETAILED,12/16/18,1:29:36,2019.01
32_17_WHIP,32_17_WHIP_0025.JPG,12/17/18 9:57,49,12/6/18,1/24/19,SQUIRRELGRAY,12/17/18,4:57:10,2019.01
32_17_WHIP,32_17_WHIP_0028.JPG,12/23/18 18:11,49,12/6/18,1/24/19,FISHER,12/23/18,13:11:29,2019.01
32_17_WHIP,32_17_WHIP_0031.JPG,12/29/18 5:51,49,12/6/18,1/24/19,NOTHINGHERE,12/29/18,0:51:42,2019.01
32_17_WHIP,32_17_WHIP_0034.JPG,12/29/18 17:17,49,12/6/18,1/24/19,DEERWHITETAILED,12/29/18,12:17:14,2019.01
32_17_WHIP,32_17_WHIP_0037.JPG,12/31/18 16:58,49,12/6/18,1/24/19,DEERWHITETAILED,12/31/18,11:58:30,2019.01
32_17_WHIP,32_17_WHIP_0040.JPG,12/31/18 17:02,49,12/6/18,1/24/19,DEERWHITETAILED,12/31/18,12:02:25,2019.01
32_17_WHIP,32_17_WHIP_0043.JPG,1/1/19 11:19,49,12/6/18,1/24/19,SQUIRRELGRAY,1/1/19,6:19:42,2019.01
32_17_WHIP,32_17_WHIP_0046.JPG,1/5/19 7:13,49,12/6/18,1/24/19,DEERWHITETAILED,1/5/19,2:13:30,2019.01
32_17_WHIP,32_17_WHIP_0049.JPG,1/5/19 7:14,49,12/6/18,1/24/19,DEERWHITETAILED,1/5/19,2:14:35,2019.01
32_17_WHIP,32_17_WHIP_0052.JPG,1/5/19 11:21,49,12/6/18,1/24/19,DEERWHITETAILED,1/5/19,6:21:04,2019.01
32_17_WHIP,32_17_WHIP_0055.JPG,1/7/19 10:51,49,12/6/18,1/24/19,DEERWHITETAILED,1/7/19,5:51:53,2019.01
32_17_WHIP,32_17_WHIP_0058.JPG,1/7/19 10:53,49,12/6/18,1/24/19,DEERWHITETAILED,1/7/19,5:53:00,2019.01
32_17_WHIP,32_17_WHIP_0061.JPG,1/8/19 16:35,49,12/6/18,1/24/19,DEERWHITETAILED,1/8/19,11:35:31,2019.01
32_17_WHIP,32_17_WHIP_0064.JPG,1/18/19 7:59,49,12/6/18,1/24/19,DEERWHITETAILED,1/18/19,2:59:34,2019.01
32_17_WHIP,32_17_WHIP_0067.JPG,1/22/19 19:11,49,12/6/18,1/24/19,FOXRED,1/22/19,14:11:37,2019.01
32_17_WHIP,32_17_WHIP_0070.JPG,1/23/19 22:34,49,12/6/18,1/24/19,COYOTE,1/23/19,17:34:19,2019.01
32_17_WHIP,32_17_WHIP_0073.JPG,1/24/19 13:59,49,12/6/18,1/24/19,HUMAN,1/24/19,8:59:33,2019.01
33_01_WF,33_01_WF_0001.JPG,11/12/18 17:15,65,11/27/18,1/31/19,HUMAN,11/12/18,12:15:54,2019.01
33_01_WF,33_01_WF_0004.JPG,11/27/18 17:16,65,11/27/18,1/31/19,NOTHINGHERE,11/27/18,12:16:10,2019.01
33_01_WF,33_01_WF_0007.JPG,11/27/18 17:26,65,11/27/18,1/31/19,NOTHINGHERE,11/27/18,12:26:17,2019.01
33_01_WF,33_01_WF_0010.JPG,11/28/18 5:14,65,11/27/18,1/31/19,DEERWHITETAILED,11/28/18,0:14:47,2019.01
33_01_WF,33_01_WF_0013.JPG,11/30/18 16:34,65,11/27/18,1/31/19,DEERWHITETAILED,11/30/18,11:34:19,2019.01
33_01_WF,33_01_WF_0016.JPG,11/30/18 16:35,65,11/27/18,1/31/19,DEERWHITETAILED,11/30/18,11:35:27,2019.01
33_01_WF,33_01_WF_0019.JPG,12/1/18 8:51,65,11/27/18,1/31/19,SOMETHINGHERE,12/1/18,3:51:41,2019.01
33_01_WF,33_01_WF_0022.JPG,12/3/18 0:05,65,11/27/18,1/31/19,SOMETHINGHERE,12/3/18,19:05:05,2019.01
33_01_WF,33_01_WF_0025.JPG,12/3/18 3:41,65,11/27/18,1/31/19,DEERWHITETAILED,12/3/18,22:41:23,2019.01
33_01_WF,33_01_WF_0028.JPG,12/3/18 3:42,65,11/27/18,1/31/19,DEERWHITETAILED,12/3/18,22:42:40,2019.01
33_01_WF,33_01_WF_0031.JPG,12/3/18 3:54,65,11/27/18,1/31/19,DEERWHITETAILED,12/3/18,22:54:35,2019.01
33_01_WF,33_01_WF_0037.JPG,12/4/18 2:57,65,11/27/18,1/31/19,DEERWHITETAILED,12/4/18,21:57:07,2019.01
