SourceFile,FileName,FileSize,Model,DateTimeOriginal,ImageSize,FocalLength,ShutterSpeed,Aperture,ISO,WhiteBalance,Flash
./._21_40_DON_1046.JPG,._21_40_DON_1046.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1047.JPG,21_40_DON_1047.JPG,761 kB,BTC5HDP,2019:11:01 08:24:26,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1047.JPG,._21_40_DON_1047.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1048.JPG,21_40_DON_1048.JPG,746 kB,BTC5HDP,2019:11:01 08:25:49,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1048.JPG,._21_40_DON_1048.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1049.JPG,21_40_DON_1049.JPG,753 kB,BTC5HDP,2019:11:01 08:25:52,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1049.JPG,._21_40_DON_1049.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1050.JPG,21_40_DON_1050.JPG,764 kB,BTC5HDP,2019:11:01 08:25:53,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1050.JPG,._21_40_DON_1050.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1051.JPG,21_40_DON_1051.JPG,753 kB,BTC5HDP,2019:11:01 08:29:06,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1051.JPG,._21_40_DON_1051.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1052.JPG,21_40_DON_1052.JPG,757 kB,BTC5HDP,2019:11:01 08:29:09,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
./._21_40_DON_1052.JPG,._21_40_DON_1052.JPG,4.0 kB,,,,,,,,,
./21_40_DON_1053.JPG,21_40_DON_1053.JPG,763 kB,BTC5HDP,2019:11:01 08:29:11,2000x1111,42.0 mm,1/40,2.4,100,Unknown (288),"Auto, Did not fire"
