"","SourceFile","FileName","FileSize","Model","DateTimeOriginal","ImageSize","FocalLength","ShutterSpeed","Aperture","ISO","WhiteBalance","Flash","Event"
"4131","./37_31_DEG_0066.JPG","37_31_DEG_0066.JPG","850 kB","BTC5HDPX",2019-10-10 14:33:24,"2000x1125","42.0 mm","1/100",2.4,100,"Unknown (288)","Auto, Did not fire",3157
"7293","./31_15_WHIP_0262.JPG","31_15_WHIP_0262.JPG","867 kB","BTC5HDP",2019-10-10 14:35:08,"2000x1111","42.0 mm","1/189",2.4,100,"Unknown (288)","Auto, Did not fire",3158
"7296","./31_15_WHIP_0263.JPG","31_15_WHIP_0263.JPG","861 kB","BTC5HDP",2019-10-10 14:35:10,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3158
"7299","./31_15_WHIP_0264.JPG","31_15_WHIP_0264.JPG","858 kB","BTC5HDP",2019-10-10 14:35:12,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3158
"4047","./01_23_DEG_000055.JPG","01_23_DEG_000055.JPG","830 kB","",2019-10-10 14:42:05,"2000x1500","","0",2.8,100,"","No Flash",3159
"4049","./01_23_DEG_000056.JPG","01_23_DEG_000056.JPG","830 kB","",2019-10-10 14:42:05,"2000x1500","","0",2.8,100,"","No Flash",3159
"4051","./01_23_DEG_000057.JPG","01_23_DEG_000057.JPG","829 kB","",2019-10-10 14:42:06,"2000x1500","","0",2.8,100,"","No Flash",3159
"7301","./31_15_WHIP_0265.JPG","31_15_WHIP_0265.JPG","876 kB","BTC5HDP",2019-10-10 14:49:30,"2000x1111","42.0 mm","1/95",2.4,100,"Unknown (288)","Auto, Did not fire",3160
"7304","./31_15_WHIP_0266.JPG","31_15_WHIP_0266.JPG","853 kB","BTC5HDP",2019-10-10 14:49:32,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Did not fire",3160
"7307","./31_15_WHIP_0267.JPG","31_15_WHIP_0267.JPG","852 kB","BTC5HDP",2019-10-10 14:49:34,"2000x1111","42.0 mm","1/134",2.4,100,"Unknown (288)","Auto, Did not fire",3160
"217","./30_17_DON_0109.JPG","30_17_DON_0109.JPG","876 kB","BTC5HDP",2019-10-10 14:55:43,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3161
"219","./30_17_DON_0110.JPG","30_17_DON_0110.JPG","873 kB","BTC5HDP",2019-10-10 14:55:45,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",3161
"221","./30_17_DON_0111.JPG","30_17_DON_0111.JPG","871 kB","BTC5HDP",2019-10-10 14:55:47,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",3161
"3259","./01_23_DEG_000058.JPG","01_23_DEG_000058.JPG","829 kB","",2019-10-10 16:33:46,"2000x1500","","0",2.8,100,"","No Flash",3162
"4056","./01_23_DEG_000059.JPG","01_23_DEG_000059.JPG","829 kB","",2019-10-10 16:33:46,"2000x1500","","0",2.8,100,"","No Flash",3162
"4059","./01_23_DEG_000060.JPG","01_23_DEG_000060.JPG","829 kB","",2019-10-10 16:33:47,"2000x1500","","0",2.8,100,"","No Flash",3162
"8976","./07_42_WHIP_000109.JPG","07_42_WHIP_000109.JPG","847 kB","",2019-10-10 16:35:41,"2000x1500","","0",2.8,100,"","No Flash",3163
"8979","./07_42_WHIP_000110.JPG","07_42_WHIP_000110.JPG","846 kB","",2019-10-10 16:35:42,"2000x1500","","0",2.8,100,"","No Flash",3163
"8982","./07_42_WHIP_000111.JPG","07_42_WHIP_000111.JPG","846 kB","",2019-10-10 16:35:42,"2000x1500","","0",2.8,100,"","No Flash",3163
"8985","./07_42_WHIP_000112.JPG","07_42_WHIP_000112.JPG","877 kB","",2019-10-10 16:47:21,"2000x1500","","0",2.8,100,"","No Flash",3164
"7207","./07_42_WHIP_000113.JPG","07_42_WHIP_000113.JPG","877 kB","",2019-10-10 16:47:22,"2000x1500","","0",2.8,100,"","No Flash",3164
"8990","./07_42_WHIP_000114.JPG","07_42_WHIP_000114.JPG","877 kB","",2019-10-10 16:47:22,"2000x1500","","0",2.8,100,"","No Flash",3164
"8992","./07_42_WHIP_000115.JPG","07_42_WHIP_000115.JPG","856 kB","",2019-10-10 16:57:03,"2000x1500","","0",2.8,100,"","No Flash",3165
"8995","./07_42_WHIP_000116.JPG","07_42_WHIP_000116.JPG","856 kB","",2019-10-10 16:57:04,"2000x1500","","0",2.8,100,"","No Flash",3165
"8999","./07_42_WHIP_000117.JPG","07_42_WHIP_000117.JPG","856 kB","",2019-10-10 16:57:04,"2000x1500","","0",2.8,100,"","No Flash",3165
"7212","./07_42_WHIP_000118.JPG","07_42_WHIP_000118.JPG","859 kB","",2019-10-10 17:35:27,"2000x1500","","0",2.8,100,"","No Flash",3166
"9003","./07_42_WHIP_000119.JPG","07_42_WHIP_000119.JPG","859 kB","",2019-10-10 17:35:28,"2000x1500","","0",2.8,100,"","No Flash",3166
"9006","./07_42_WHIP_000120.JPG","07_42_WHIP_000120.JPG","858 kB","",2019-10-10 17:35:28,"2000x1500","","0",2.8,100,"","No Flash",3166
"9869","./03_39_WF_000004.JPG","03_39_WF_000004.JPG","863 kB","",2019-10-10 17:54:20,"2000x1500","","0",2.8,100,"","No Flash",3167
"9872","./03_39_WF_000005.JPG","03_39_WF_000005.JPG","815 kB","",2019-10-10 17:54:20,"2000x1500","","0",2.8,100,"","No Flash",3167
"8075","./03_39_WF_000006.JPG","03_39_WF_000006.JPG","849 kB","",2019-10-10 17:54:21,"2000x1500","","0",2.8,100,"","No Flash",3167
"8265","./17_26_WHIP_000043.JPG","17_26_WHIP_000043.JPG","813 kB","",2019-10-10 21:21:26,"2000x1500","","0",2.8,100,"","No Flash",3168
"8268","./17_26_WHIP_000044.JPG","17_26_WHIP_000044.JPG","812 kB","",2019-10-10 21:21:26,"2000x1500","","0",2.8,100,"","No Flash",3168
"8271","./17_26_WHIP_000045.JPG","17_26_WHIP_000045.JPG","808 kB","",2019-10-10 21:21:27,"2000x1500","","0",2.8,100,"","No Flash",3168
"7310","./31_15_WHIP_0268.JPG","31_15_WHIP_0268.JPG","872 kB","BTC5HDP",2019-10-10 22:41:11,"2000x1111","42.0 mm","1/20",2.4,400,"Unknown (288)","Auto, Fired",3169
"7313","./31_15_WHIP_0269.JPG","31_15_WHIP_0269.JPG","869 kB","BTC5HDP",2019-10-10 22:41:13,"2000x1111","42.0 mm","1/20",2.4,400,"Unknown (288)","Auto, Fired",3169
"7316","./31_15_WHIP_0270.JPG","31_15_WHIP_0270.JPG","737 kB","BTC5HDP",2019-10-10 22:41:15,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3169
"7670","./05_34_WF_000020.JPG","05_34_WF_000020.JPG","867 kB","",2019-10-11 00:35:06,"2000x1500","","0",2.8,100,"","No Flash",3170
"9519","./05_34_WF_000019.JPG","05_34_WF_000019.JPG","866 kB","",2019-10-11 00:35:06,"2000x1500","","0",2.8,100,"","No Flash",3170
"9523","./05_34_WF_000021.JPG","05_34_WF_000021.JPG","866 kB","",2019-10-11 00:35:07,"2000x1500","","0",2.8,100,"","No Flash",3170
"5408","./33_38_DEG_0061.JPG","33_38_DEG_0061.JPG","820 kB","BTC5HDP",2019-10-11 03:52:37,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",3171
"5411","./33_38_DEG_0062.JPG","33_38_DEG_0062.JPG","780 kB","BTC5HDP",2019-10-11 03:52:39,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",3171
"5414","./33_38_DEG_0063.JPG","33_38_DEG_0063.JPG","774 kB","BTC5HDP",2019-10-11 03:52:41,"2000x1111","42.0 mm","1/20",2.4,100,"Unknown (288)","Auto, Fired",3171
"7319","./31_15_WHIP_0271.JPG","31_15_WHIP_0271.JPG","793 kB","BTC5HDP",2019-10-11 06:50:13,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3172
"7322","./31_15_WHIP_0272.JPG","31_15_WHIP_0272.JPG","812 kB","BTC5HDP",2019-10-11 06:50:16,"2000x1111","42.0 mm","1/20",2.4,400,"Unknown (288)","Auto, Fired",3172
"7324","./31_15_WHIP_0273.JPG","31_15_WHIP_0273.JPG","806 kB","BTC5HDP",2019-10-11 06:50:18,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3172
"7327","./31_15_WHIP_0274.JPG","31_15_WHIP_0274.JPG","777 kB","BTC5HDP",2019-10-11 06:52:46,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3173
"7329","./31_15_WHIP_0275.JPG","31_15_WHIP_0275.JPG","801 kB","BTC5HDP",2019-10-11 06:52:48,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3173
"7332","./31_15_WHIP_0276.JPG","31_15_WHIP_0276.JPG","807 kB","BTC5HDP",2019-10-11 06:52:50,"2000x1111","42.0 mm","1/20",2.4,200,"Unknown (288)","Auto, Fired",3173
"1935","./28_01_SH_0187.JPG","28_01_SH_0187.JPG","865 kB","BTC5HDP",2019-10-11 08:09:50,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3174
"1588","./28_01_SH_0188.JPG","28_01_SH_0188.JPG","860 kB","BTC5HDP",2019-10-11 08:09:52,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3174
"1696","./28_01_SH_0189.JPG","28_01_SH_0189.JPG","860 kB","BTC5HDP",2019-10-11 08:09:54,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3174
"1939","./28_01_SH_0190.JPG","28_01_SH_0190.JPG","858 kB","BTC5HDP",2019-10-11 08:16:44,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3175
"1940","./28_01_SH_0191.JPG","28_01_SH_0191.JPG","854 kB","BTC5HDP",2019-10-11 08:16:47,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3175
"1942","./28_01_SH_0192.JPG","28_01_SH_0192.JPG","854 kB","BTC5HDP",2019-10-11 08:16:49,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3175
"1698","./28_01_SH_0193.JPG","28_01_SH_0193.JPG","850 kB","BTC5HDP",2019-10-11 08:38:10,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3176
"1590","./28_01_SH_0194.JPG","28_01_SH_0194.JPG","846 kB","BTC5HDP",2019-10-11 08:38:13,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3176
"1945","./28_01_SH_0195.JPG","28_01_SH_0195.JPG","845 kB","BTC5HDP",2019-10-11 08:38:15,"2000x1111","42.0 mm","1/15",2.4,200,"Unknown (288)","Auto, Did not fire",3176
"1699","./28_01_SH_0196.JPG","28_01_SH_0196.JPG","848 kB","BTC5HDP",2019-10-11 08:44:50,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",3177
"1948","./28_01_SH_0197.JPG","28_01_SH_0197.JPG","848 kB","BTC5HDP",2019-10-11 08:44:52,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",3177
"1592","./28_01_SH_0198.JPG","28_01_SH_0198.JPG","847 kB","BTC5HDP",2019-10-11 08:44:54,"2000x1111","42.0 mm","1/15",2.4,100,"Unknown (288)","Auto, Did not fire",3177
"4626","./37_31_DEG_0067.JPG","37_31_DEG_0067.JPG","862 kB","BTC5HDPX",2019-10-11 10:04:32,"2000x1125","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",3178
"4630","./37_31_DEG_0068.JPG","37_31_DEG_0068.JPG","863 kB","BTC5HDPX",2019-10-11 10:04:35,"2000x1125","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",3178
"4631","./37_31_DEG_0069.JPG","37_31_DEG_0069.JPG","863 kB","BTC5HDPX",2019-10-11 10:04:37,"2000x1125","42.0 mm","1/76",2.4,100,"Unknown (288)","Auto, Did not fire",3178
"7215","./07_42_WHIP_000121.JPG","07_42_WHIP_000121.JPG","835 kB","",2019-10-11 10:48:03,"2000x1500","","0",2.8,100,"","No Flash",3179
"9009","./07_42_WHIP_000122.JPG","07_42_WHIP_000122.JPG","834 kB","",2019-10-11 10:48:04,"2000x1500","","0",2.8,100,"","No Flash",3179
"9012","./07_42_WHIP_000123.JPG","07_42_WHIP_000123.JPG","833 kB","",2019-10-11 10:48:04,"2000x1500","","0",2.8,100,"","No Flash",3179
"4634","./37_31_DEG_0070.JPG","37_31_DEG_0070.JPG","848 kB","BTC5HDPX",2019-10-11 11:20:58,"2000x1125","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",3180
"4637","./37_31_DEG_0071.JPG","37_31_DEG_0071.JPG","848 kB","BTC5HDPX",2019-10-11 11:21:00,"2000x1125","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",3180
"4135","./37_31_DEG_0072.JPG","37_31_DEG_0072.JPG","848 kB","BTC5HDPX",2019-10-11 11:21:02,"2000x1125","42.0 mm","1/103",2.4,100,"Unknown (288)","Auto, Did not fire",3180
"223","./30_17_DON_0112.JPG","30_17_DON_0112.JPG","866 kB","BTC5HDP",2019-10-11 11:28:00,"2000x1111","42.0 mm","1/347",2.4,100,"Unknown (288)","Auto, Did not fire",3181
"225","./30_17_DON_0113.JPG","30_17_DON_0113.JPG","836 kB","BTC5HDP",2019-10-11 11:28:02,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire",3181
"227","./30_17_DON_0114.JPG","30_17_DON_0114.JPG","879 kB","BTC5HDP",2019-10-11 11:28:03,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire",3181
"448","./42_16-3_LAMP_0001.JPG","42_16-3_LAMP_0001.JPG","878 kB","BTC-5PXD",2019-10-11 11:43:52,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3182
"464","./42_16-3_LAMP_0002.JPG","42_16-3_LAMP_0002.JPG","849 kB","BTC-5PXD",2019-10-11 11:43:54,"2000x1125","42.0 mm","1/120",2.4,400,"Unknown (288)","Auto, Did not fire",3182
"480","./42_16-3_LAMP_0003.JPG","42_16-3_LAMP_0003.JPG","822 kB","BTC-5PXD",2019-10-11 11:43:56,"2000x1125","42.0 mm","1/117",2.4,400,"Unknown (288)","Auto, Did not fire",3182
"436","./39_16-2_LAMP_0001.JPG","39_16-2_LAMP_0001.JPG","874 kB","BTC-5PXD",2019-10-11 12:05:10,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"444","./39_16-2_LAMP_0002.JPG","39_16-2_LAMP_0002.JPG","828 kB","BTC-5PXD",2019-10-11 12:05:12,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"452","./39_16-2_LAMP_0003.JPG","39_16-2_LAMP_0003.JPG","820 kB","BTC-5PXD",2019-10-11 12:05:14,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"460","./39_16-2_LAMP_0004.JPG","39_16-2_LAMP_0004.JPG","847 kB","BTC-5PXD",2019-10-11 12:06:14,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"468","./39_16-2_LAMP_0005.JPG","39_16-2_LAMP_0005.JPG","828 kB","BTC-5PXD",2019-10-11 12:06:17,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"476","./39_16-2_LAMP_0006.JPG","39_16-2_LAMP_0006.JPG","866 kB","BTC-5PXD",2019-10-11 12:06:19,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"484","./39_16-2_LAMP_0007.JPG","39_16-2_LAMP_0007.JPG","854 kB","BTC-5PXD",2019-10-11 12:07:19,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"492","./39_16-2_LAMP_0008.JPG","39_16-2_LAMP_0008.JPG","871 kB","BTC-5PXD",2019-10-11 12:07:21,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3183
"500","./39_16-2_LAMP_0009.JPG","39_16-2_LAMP_0009.JPG","872 kB","BTC-5PXD",2019-10-11 12:07:23,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3183
"508","./39_16-2_LAMP_0010.JPG","39_16-2_LAMP_0010.JPG","853 kB","BTC-5PXD",2019-10-11 12:08:23,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"516","./39_16-2_LAMP_0011.JPG","39_16-2_LAMP_0011.JPG","852 kB","BTC-5PXD",2019-10-11 12:08:26,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"524","./39_16-2_LAMP_0012.JPG","39_16-2_LAMP_0012.JPG","866 kB","BTC-5PXD",2019-10-11 12:08:28,"2000x1125","42.0 mm","1/120",2.4,200,"Unknown (288)","Auto, Did not fire",3183
"7333","./31_15_WHIP_0277.JPG","31_15_WHIP_0277.JPG","864 kB","BTC5HDP",2019-10-11 12:13:44,"2000x1111","42.0 mm","1/70",2.4,100,"Unknown (288)","Auto, Did not fire",3184
"7337","./31_15_WHIP_0278.JPG","31_15_WHIP_0278.JPG","854 kB","BTC5HDP",2019-10-11 12:13:46,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",3184
"7340","./31_15_WHIP_0279.JPG","31_15_WHIP_0279.JPG","854 kB","BTC5HDP",2019-10-11 12:13:48,"2000x1111","42.0 mm","1/79",2.4,100,"Unknown (288)","Auto, Did not fire",3184
"229","./30_17_DON_0115.JPG","30_17_DON_0115.JPG","866 kB","BTC5HDP",2019-10-11 12:20:17,"2000x1111","42.0 mm","1/318",2.4,100,"Unknown (288)","Auto, Did not fire",3185
"231","./30_17_DON_0116.JPG","30_17_DON_0116.JPG","864 kB","BTC5HDP",2019-10-11 12:20:19,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3185
"233","./30_17_DON_0117.JPG","30_17_DON_0117.JPG","859 kB","BTC5HDP",2019-10-11 12:20:21,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3185
"235","./30_17_DON_0118.JPG","30_17_DON_0118.JPG","847 kB","BTC5HDP",2019-10-11 12:31:35,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3186
"237","./30_17_DON_0119.JPG","30_17_DON_0119.JPG","878 kB","BTC5HDP",2019-10-11 12:31:38,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3186
"239","./30_17_DON_0120.JPG","30_17_DON_0120.JPG","848 kB","BTC5HDP",2019-10-11 12:31:39,"2000x1111","42.0 mm","1/332",2.4,100,"Unknown (288)","Auto, Did not fire",3186
"427","./41_14_LAMP_0001.JPG","41_14_LAMP_0001.JPG","879 kB","BTC-5PXD",2019-10-11 12:36:35,"2000x1125","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3187
"429","./41_14_LAMP_0002.JPG","41_14_LAMP_0002.JPG","861 kB","BTC-5PXD",2019-10-11 12:36:37,"2000x1125","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3187
"431","./41_14_LAMP_0003.JPG","41_14_LAMP_0003.JPG","855 kB","BTC-5PXD",2019-10-11 12:36:40,"2000x1125","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3187
"433","./41_14_LAMP_0004.JPG","41_14_LAMP_0004.JPG","873 kB","BTC-5PXD",2019-10-11 12:37:47,"2000x1125","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",3188
"435","./41_14_LAMP_0005.JPG","41_14_LAMP_0005.JPG","873 kB","BTC-5PXD",2019-10-11 12:37:49,"2000x1125","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",3188
"437","./41_14_LAMP_0006.JPG","41_14_LAMP_0006.JPG","867 kB","BTC-5PXD",2019-10-11 12:37:52,"2000x1125","42.0 mm","1/189",2.4,100,"Unknown (288)","Auto, Did not fire",3188
"439","./41_14_LAMP_0007.JPG","41_14_LAMP_0007.JPG","872 kB","BTC-5PXD",2019-10-11 12:40:09,"2000x1125","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3189
"441","./41_14_LAMP_0008.JPG","41_14_LAMP_0008.JPG","867 kB","BTC-5PXD",2019-10-11 12:40:11,"2000x1125","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3189
"443","./41_14_LAMP_0009.JPG","41_14_LAMP_0009.JPG","863 kB","BTC-5PXD",2019-10-11 12:40:13,"2000x1125","42.0 mm","1/159",2.4,100,"Unknown (288)","Auto, Did not fire",3189
"7343","./31_15_WHIP_0280.JPG","31_15_WHIP_0280.JPG","838 kB","BTC5HDP",2019-10-11 13:18:04,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",3190
"7345","./31_15_WHIP_0281.JPG","31_15_WHIP_0281.JPG","872 kB","BTC5HDP",2019-10-11 13:18:06,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3190
"7349","./31_15_WHIP_0282.JPG","31_15_WHIP_0282.JPG","871 kB","BTC5HDP",2019-10-11 13:18:08,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3190
"7352","./31_15_WHIP_0283.JPG","31_15_WHIP_0283.JPG","840 kB","BTC5HDP",2019-10-11 13:22:13,"2000x1111","42.0 mm","1/181",2.4,100,"Unknown (288)","Auto, Did not fire",3191
"7355","./31_15_WHIP_0284.JPG","31_15_WHIP_0284.JPG","876 kB","BTC5HDP",2019-10-11 13:22:15,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3191
"7358","./31_15_WHIP_0285.JPG","31_15_WHIP_0285.JPG","876 kB","BTC5HDP",2019-10-11 13:22:17,"2000x1111","42.0 mm","1/200",2.4,100,"Unknown (288)","Auto, Did not fire",3191
"430","./40_16-1_LAMP_0001.JPG","40_16-1_LAMP_0001.JPG","861 kB","BTC-5PXD",2019-10-11 13:25:13,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3192
"434","./40_16-1_LAMP_0002.JPG","40_16-1_LAMP_0002.JPG","840 kB","BTC-5PXD",2019-10-11 13:25:16,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3192
"438","./40_16-1_LAMP_0003.JPG","40_16-1_LAMP_0003.JPG","861 kB","BTC-5PXD",2019-10-11 13:25:18,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3192
"442","./40_16-1_LAMP_0004.JPG","40_16-1_LAMP_0004.JPG","834 kB","BTC-5PXD",2019-10-11 13:26:20,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3193
"446","./40_16-1_LAMP_0005.JPG","40_16-1_LAMP_0005.JPG","830 kB","BTC-5PXD",2019-10-11 13:26:23,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3193
"450","./40_16-1_LAMP_0006.JPG","40_16-1_LAMP_0006.JPG","869 kB","BTC-5PXD",2019-10-11 13:26:25,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3193
"241","./30_17_DON_0121.JPG","30_17_DON_0121.JPG","856 kB","BTC5HDP",2019-10-11 13:48:45,"2000x1111","42.0 mm","1/395",2.4,100,"Unknown (288)","Auto, Did not fire",3194
"243","./30_17_DON_0122.JPG","30_17_DON_0122.JPG","850 kB","BTC5HDP",2019-10-11 13:48:47,"2000x1111","42.0 mm","1/431",2.4,100,"Unknown (288)","Auto, Did not fire",3194
"245","./30_17_DON_0123.JPG","30_17_DON_0123.JPG","854 kB","BTC5HDP",2019-10-11 13:48:49,"2000x1111","42.0 mm","1/431",2.4,100,"Unknown (288)","Auto, Did not fire",3194
"7361","./31_15_WHIP_0286.JPG","31_15_WHIP_0286.JPG","878 kB","BTC5HDP",2019-10-11 14:13:37,"2000x1111","42.0 mm","1/166",2.4,100,"Unknown (288)","Auto, Did not fire",3195
"7365","./31_15_WHIP_0287.JPG","31_15_WHIP_0287.JPG","875 kB","BTC5HDP",2019-10-11 14:13:39,"2000x1111","42.0 mm","1/173",2.4,100,"Unknown (288)","Auto, Did not fire",3195
"7367","./31_15_WHIP_0288.JPG","31_15_WHIP_0288.JPG","877 kB","BTC5HDP",2019-10-11 14:13:41,"2000x1111","42.0 mm","1/173",2.4,100,"Unknown (288)","Auto, Did not fire",3195
"454","./40_16-1_LAMP_0007.JPG","40_16-1_LAMP_0007.JPG","865 kB","BTC-5PXD",2019-10-11 14:23:00,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"458","./40_16-1_LAMP_0008.JPG","40_16-1_LAMP_0008.JPG","862 kB","BTC-5PXD",2019-10-11 14:23:02,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"462","./40_16-1_LAMP_0009.JPG","40_16-1_LAMP_0009.JPG","860 kB","BTC-5PXD",2019-10-11 14:23:04,"2000x1125","42.0 mm","1/120",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"7370","./31_15_WHIP_0289.JPG","31_15_WHIP_0289.JPG","873 kB","BTC5HDP",2019-10-11 14:24:03,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"7372","./31_15_WHIP_0290.JPG","31_15_WHIP_0290.JPG","868 kB","BTC5HDP",2019-10-11 14:24:06,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"7375","./31_15_WHIP_0291.JPG","31_15_WHIP_0291.JPG","869 kB","BTC5HDP",2019-10-11 14:24:08,"2000x1111","42.0 mm","1/215",2.4,100,"Unknown (288)","Auto, Did not fire",3196
"7379","./31_15_WHIP_0292.JPG","31_15_WHIP_0292.JPG","875 kB","BTC5HDP",2019-10-11 14:29:03,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3197
"7382","./31_15_WHIP_0293.JPG","31_15_WHIP_0293.JPG","862 kB","BTC5HDP",2019-10-11 14:29:05,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",3197
"7384","./31_15_WHIP_0294.JPG","31_15_WHIP_0294.JPG","863 kB","BTC5HDP",2019-10-11 14:29:07,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",3197
"7390","./31_15_WHIP_0295.JPG","31_15_WHIP_0295.JPG","868 kB","BTC5HDP",2019-10-11 14:31:14,"2000x1111","42.0 mm","1/206",2.4,100,"Unknown (288)","Auto, Did not fire",3198
"7393","./31_15_WHIP_0296.JPG","31_15_WHIP_0296.JPG","858 kB","BTC5HDP",2019-10-11 14:31:16,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",3198
"7396","./31_15_WHIP_0297.JPG","31_15_WHIP_0297.JPG","858 kB","BTC5HDP",2019-10-11 14:31:18,"2000x1111","42.0 mm","1/235",2.4,100,"Unknown (288)","Auto, Did not fire",3198
